          60          60
          28          31          32          34          35          37
          38          40          41          44          45          50
          51          56          57          62          63          69
          70          76          77          82          83          89
          90          95          96         100         101         103
           0           0         104         107         108         111
         112         114           0           0         115         117
         118         120         121         123         124         125
           1           2           0           0           3           5
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           6           8           9          11
          12          14           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
          15          18          19          22          23          25
          26          28          29          32          33          36
          37          39          40          42          43          45
          46          49          50          55          56          61
          62          67          68          75          76          82
          83          89          90          96          97         102
         103         107         108         111         112         114
         115         117         118         121         122         124
           0           0         125         128         129         131
         132         134           0           0         135         136
           1           2           0           0           3           5
           6          10          11          13           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0          14          16
          17          19          20          22           0           0
           0           0           0           0          23          25
          26          28           0           0           0           0
           0           0           0           0          29          31
          32          34          35          39          40          42
          43          45          46          49          50          52
          53          55          56          58          59          61
          62          66          67          72          73          78
          79          86          87          93          94         100
         101         107         108         114         115         119
         120         124         125         127         128         131
         132         135         136         138         139         141
         142         145         146         148           0           0
           0           0           0           0         149         150
           1           5           6           8           0           0
           9          11          12          16          17          20
          21          23           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
          24          26          27          29          30          32
           0           0           0           0          33          35
          36          39           0           0           0           0
           0           0           0           0          40          42
          43          46          47          51          52          55
          56          58          59          62          63          65
          66          68          69          71          72          76
          77          82          83          88          89          96
          97         104         105         112         113         120
         121         127         128         133         134         138
         139         142         143         147         148         152
         153         156         157         161         162         167
         168         170           0           0           0           0
           0           0           0           0         171         175
           1           2           3           5           6           8
           9          11          12          15          16          19
          20          23          24          26           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
