  -28.90165      -145.2906       34.81962              12
           1           4  7.5249672E-02
           2           4 -6.8130493E-03
           1           2 -1.1885643E-02
           2           2 -1.2397766E-02
           1           7  7.0914268E-02
           2           7  0.1817379    
           1           1  4.5520782E-02
           2           1 -5.7321548E-02
           1           3  0.2353573    
           2           3  0.3135033    
           1           8 -6.4174652E-02
           1          13 -0.3509846    
   95.11621      -100.8811       103.9377              12
           1           4 -3.0811310E-02
           2           4 -0.1090164    
           1           1  3.5976410E-02
           2           1  0.1997871    
           1           3  0.4371452    
           2           3  0.2898369    
           1           2 -7.7878952E-02
           2           2 -0.1822281    
           1           8 -0.1510010    
           2           8 -0.1129570    
           1          13 -0.2134266    
           2          13 -0.1978989    
   158.6063      -84.48163       139.2598              23
           1          11  0.2832088    
           2          11  0.2360802    
           1           9  0.2779198    
           2           9  0.1591187    
           1          10  0.3938866    
           2          10  0.3597565    
           1          20 -0.1023636    
           2          20 -0.2103958    
           1           5  0.1920357    
           2           5  0.4903526    
           1          19 -0.4147663    
           2          19 -0.3264046    
           1           4  9.3418121E-02
           1           3  5.0886154E-02
           1           6  3.7212372E-03
           1           1 -1.2653351E-02
           1          18 -8.1596375E-02
           1           2  3.0040741E-03
           1         143 -0.1957741    
           1          38 -0.5890656    
           1           8  3.3702850E-02
           1          13  0.2100143    
           1          29 -0.1455803    
  -8.457251      -182.9407       28.56087              17
           1          10  6.5849304E-02
           1           4  0.1819210    
           1           2 -0.1821938    
           1           1 -5.1527023E-02
           2           1 -0.2518158    
           1           5 -3.6029816E-03
           1          11 -0.2684364    
           2          11  8.3736420E-02
           1           9  1.7488480E-02
           1           6  0.2497997    
           1           3  0.2856331    
           1          29 -0.1587715    
           2          29 -0.2419014    
           1          19 -0.1891823    
           1           8  4.8645020E-02
           2           8  0.2626953    
           1          13  4.3888092E-03
   101.2754      -151.6544       33.00147              28
           1          12  0.2103977    
           2          12  0.2108803    
           1          11  0.2455635    
           2          11  0.1951332    
           1          10  0.1402245    
           2          10 -4.3537140E-02
           1           9  0.2296753    
           2           9  0.4241982    
           1           4 -0.1852760    
           1           5  0.1749687    
           2           5  0.1644058    
           1          20 -0.1904678    
           2          20 -1.5377045E-02
           1           1 -0.1005497    
           2           1 -5.1708221E-02
           1           6  6.0976028E-02
           2           6  5.4405212E-02
           1           3  1.4184952E-02
           1          19 -0.5767612    
           1           2 -0.2385674    
           2           2 -0.2364655    
           1           7  0.1419792    
           2           7 -1.5510559E-02
           1         140  0.2011719    
           2         140  0.2066460    
           1          18 -0.5255737    
           1           8  0.3980465    
           2           8  0.3890495    
   82.04507      -170.3888       23.41956              14
           1          62 -7.5265884E-02
           2          62 -0.2027626    
           1           4  0.4537792    
           1         144  0.2271976    
           1          21  5.8088303E-02
           2          21  0.1914482    
           1          20 -0.2012482    
           2          20 -0.3212433    
           1           1 -0.1895008    
           1          23  0.1279736    
           1           3 -0.3155727    
           2           3  9.1117859E-02
           1          60  3.3340454E-03
           1           8 -8.8783264E-02
  -30.43359      -133.6945       44.87166              16
           1         169  0.2174549    
           1           2  0.1635246    
           2           2  0.1593208    
           1           4  7.1350098E-02
           2           4 -0.2540302    
           1           1  0.1539373    
           2           1 -1.7747879E-02
           1           6 -5.0859451E-02
           2           6  0.3495178    
           1          29 -0.1944809    
           1          60 -3.3082962E-02
           2          60  0.2361107    
           1          20 -0.2907562    
           2          20 -0.1230297    
           1          21 -3.7090302E-02
           2          21  0.2422028    
   45.10879      -159.4467       52.88494              19
           1         166  8.0104828E-02
           1         168  2.4757385E-03
           1          62  0.1810551    
           2          62  8.2893372E-03
           1           4 -0.1350937    
           2           4 -0.1208820    
           1           5 -2.5941849E-02
           1           1 -0.2507973    
           1          21  0.1869049    
           2          21  0.2669144    
           1           2 -0.1675873    
           1          20 -7.4821472E-02
           2          20  8.8336945E-02
           1           3  0.1926136    
           1          23  8.0482483E-02
           1          60 -9.4907761E-02
           2          60 -0.3436890    
           1           8  2.5520325E-02
           2           8  0.2814255    
  -76.76459      -156.4772       53.08731              25
           1         164  4.7555923E-02
           1         165 -6.7028046E-02
           1         169  1.4479637E-02
           1         158 -0.2776985    
           1         166  0.2969513    
           1           2 -0.1602383    
           2           2  7.2231293E-02
           1          65  0.2917614    
           1          29 -5.1744461E-02
           2          29 -7.4501038E-02
           1           4 -0.4963570    
           1           1 -0.3396339    
           2           1 -0.3363876    
           1           8  0.4385204    
           1          10 -0.2049484    
           1          25 -7.6799393E-02
           1          60  0.2194557    
           1           5  4.2953491E-03
           1           3  4.2919159E-02
           1          13 -0.2908020    
           1          20  2.0936966E-02
           2          20  5.7270050E-02
           1          62  0.4327660    
           1          21  0.1555977    
           2          21 -0.1910782    
  -149.2414      -96.63221       65.13202              36
           1          25  7.2978020E-02
           2          25 -0.1218510    
           1          24  0.6652699    
           1          26  0.1545467    
           2          26  0.1699333    
           1          44  0.6673794    
           1          28 -0.1972771    
           1          29 -9.5464706E-02
           2          29 -0.1260185    
           1          30 -2.3855209E-02
           2          30 -0.2295494    
           1          59  0.1287403    
           2          59  0.3347435    
           1          65  0.1709499    
           2          65  0.2652359    
           1          45  0.2961655    
           1          58 -2.8736115E-02
           1           8  6.0550690E-02
           1          33 -0.2602272    
           1          13 -0.1501141    
           2          13  9.6172333E-02
           1           2 -0.1889038    
           2           2 -0.2653122    
           1          55  7.6602936E-02
           1         169  6.5477371E-02
           1          60 -0.1617699    
           1         165  9.0663910E-02
           1           1 -0.3060246    
           2           1 -0.3093414    
           1           4 -0.1805096    
           1           3 -0.1383953    
           1          10 -2.7984619E-02
           1          20 -0.7569675    
           2          20 -0.5601425    
           1          12  6.7108154E-02
           1          62 -2.1171570E-04
  -23.69179      -158.0554       86.43130              31
           1         165  5.1048279E-02
           1         169 -0.1022434    
           1         166  0.2133512    
           1         168 -0.2702827    
           1         158 -0.1345177    
           1           4  6.0169220E-02
           2           4  3.6827087E-02
           1          10 -8.3427429E-02
           1           2 -0.1058311    
           2           2  6.6223145E-03
           1           1  0.1480503    
           2           1  0.1372375    
           1          12  1.5480042E-02
           2          12  0.1164627    
           1          65  0.3343792    
           1           5  0.1514187    
           2           5  2.4856567E-02
           1          59 -0.1199379    
           1           3  0.2362499    
           1           9  1.3978958E-02
           2           9 -0.2463913    
           1          29 -0.4269905    
           1          62  0.7323341    
           1          60 -0.3003883    
           1           8  0.3246250    
           2           8  0.1839905    
           1          20 -0.1323261    
           1          21  8.7743759E-02
           1          22 -0.3436909    
           1          25  9.0404510E-02
           1          51 -0.4395809    
   88.72944      -168.8412       50.87198              25
           1         168 -1.7212868E-02
           1         166  3.2067299E-02
           1         160 -0.2129593    
           1          12 -0.3830643    
           1         169  1.7271042E-02
           1          62  0.2475166    
           2          62  0.1140232    
           1           9 -0.1406727    
           1         144  9.1457367E-02
           1           5 -0.1405163    
           2           5 -0.1882401    
           1          21  0.1640892    
           2          21  0.1747475    
           1          20 -3.2649994E-02
           2          20 -9.4791412E-02
           1          23  4.8347473E-02
           2          23  0.1270065    
           1           3  0.2968655    
           2           3  0.5363121    
           1          51 -0.2056484    
           1           2  0.1916637    
           2           2 -2.3742676E-02
           1          60  0.1371498    
           1          28 -9.3696594E-02
           2          28  4.3022156E-02
  -20.12203      -141.2051       52.86207              30
           1         165  7.6284409E-02
           1         169  6.8296432E-02
           1         166 -2.9201508E-03
           1         168 -0.2357702    
           1           4 -5.3676605E-02
           1           2 -0.2014751    
           1          10 -0.2285681    
           1           1 -3.4014702E-02
           2           1 -0.2970219    
           1          12 -0.2287302    
           1          65  0.3840046    
           2          65  0.3714676    
           1           5  0.1123791    
           2           5  0.2421837    
           1          59  1.1211395E-02
           1           3  0.3145237    
           2           3  0.1029949    
           1           9 -5.4897308E-02
           1          55  0.1320267    
           2          55  0.3965626    
           1          29 -0.3572979    
           1          62  0.3967972    
           2          62  0.3295631    
           1          60 -8.8071823E-02
           1           8  1.2943268E-02
           1          20  1.9752502E-02
           2          20  7.9345703E-02
           1          21  0.1985054    
           2          21  0.3841972    
           1          13 -0.2412910    
  -291.5161       74.19990       350.4772              80
           1          92  8.1295013E-02
           1          58 -2.2182465E-02
           1          43  0.7135925    
           1          25 -5.0437927E-02
           2          25 -4.3533325E-02
           1          44  0.4311638    
           1          26  0.1691742    
           2          26  0.2640686    
           1         150 -0.7359009    
           1          57  0.2508202    
           1          45  0.3534012    
           1          72 -0.1544266    
           1         115 -0.2262115    
           1          24  0.2202530    
           1          46  0.4542618    
           1          47 -6.3682556E-02
           2          47 -0.5797501    
           1         149  6.0497284E-02
           1          35 -0.2863541    
           1          28  3.3012390E-02
