          60          60
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           3           4
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           3           7
           8          10          11          13          14          16
          17          19          20          22          23          25
          26          28          29          32          33          35
          36          40          41          46          47          52
          53          60          61          67          68          74
          75          81          82          87          88          92
          93          97          98         103         104         110
         111         117         118         123         124         126
         127         129         130         135         136         141
         142         145         146         148         149         151
         152         155         156         159         160         163
           0           0           0           0           0           0
           0           0           0           0         164         165
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           3           6
           7          10          11          13          14          17
          18          21          22          25          26          28
          29          32          33          36          37          40
          41          44          45          51          52          58
          59          66          67          73          74          80
          81          87          88          93          94          98
          99         104         105         111         112         120
         121         127         128         132           0           0
         133         138         139         145         146         150
         151         153         154         157         158         161
         162         165         166         169           0           0
           0           0           0           0           0           0
           0           0           0           0         170         171
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           3           5           6           9
          10          14          15          17          18          20
          21          23          24          27          28          32
          33          37          38          41          42          45
          46          51          52          57          58          64
          65          72          73          80          81          89
          90          96          97         103         104         109
         110         116         117         123         124         132
         133         139         140         143         144         148
         149         155         156         161         162         166
         167         171         172         177         178         181
         182         185           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0         186         187
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           3           5           6           8
           9          13          14          18          19          22
          23          26          27          31          32          36
          37          42          43          46          47          50
          51          56          57          62          63          69
          70          77          78          86          87          96
