 -0.3005179      0.4822159     -8.1598461E-02  0.3110987    
  0.4865279      0.1300707     -0.6289122      9.0621151E-03
 -0.3912665      -1.386430      -1.231217     -6.2744476E-02
  0.2676105     -6.2640831E-02   1.052912      0.2329905    
 -0.3853139       3.130843      -3.089582      2.9224327E-02
  0.4481870      0.2761938     -0.1901170      0.3050442    
  -1.150120       1.284231      -1.350999      9.2971772E-02
   1.181132      0.3272238     -0.3466041      0.1127755    
 -2.3904864E-02   1.415757      1.2648501E-02  1.9877218E-04
  -1.756577      0.9290490      -1.209071      0.2678316    
 -0.5732806     -0.1190438     -0.6875786      3.6415551E-03
  0.1997909      0.8568978      1.7337710E-02  7.2678328E-02
  0.8949232       1.521589     -0.5367948      1.3664505E-03
  -2.247823       2.565660     -0.3858593      0.2991850    
  0.9581181     -0.3617040       1.054054      0.1843095    
 -0.8429981      -1.855344       1.189486      3.6876932E-02
   1.306444      7.1533561E-02  -1.037716      2.4623767E-02
  -1.933059      0.2921170      -1.114961     -1.2397720E-02
  0.3582978      0.8046468     -0.1621592      3.5160270E-03
 -0.7021266      0.1919545      -4.661460     -0.2154085    
  -1.230328      4.1343749E-02 -0.5112143      0.1073252    
 -0.7633218       1.169698     -8.6480714E-02 -9.3982533E-02
  -1.231626      0.2303872     -3.2307234E-02  1.4653183E-02
  -1.247551      0.9058199     -2.3620475E-02  0.1197733    
 -0.2182186      0.3955011     -0.7959222     -0.1607943    
  0.5693332      0.5592765      -1.539888     -0.1250507    
   2.186124     -0.3928636      -3.648993     -5.7664782E-02
  -1.517941      0.4858647      -3.212472     -0.1395923    
  0.1610734      0.1349855     -0.5937287      0.2311754    
   2.328143     -0.5091227     -0.9745184      8.7198108E-02
 -0.1612085     -0.2330334      0.4449447      0.1076548    
 -0.6073037     -0.2777410     -0.2518601      0.1570065    
 -0.9195088      0.7395620      -1.522142      0.1676576    
 -0.1087517     -0.3048245     -9.2693403E-02  1.7203756E-02
  -1.846162       1.340951     -1.4275897E-03  0.2106462    
  -1.198327      0.2680738      0.7180665      0.3244838    
 -0.3860616      0.6238115      0.3065727      0.1327820    
  0.4246196     -0.4673967      -1.835835      0.1336363    
  -2.400084     -0.8441260      -2.033277     -0.1146019    
  0.4219449     -0.2222493      0.3421479     -1.0233569E-02
  -1.276023       1.588897     -0.2283615      5.5480041E-02
 -0.4721463      0.3896611      0.1000307      4.7859516E-02
  -3.893669     -0.3812027      0.5310470      0.1297697    
   1.501011       5.716264      -1.446938     -0.7406213    
  0.4083745      0.4780316      0.2296654      0.1120189    
  0.2468515      0.8816503       1.094915      6.8957329E-02
   1.381447       2.336030       3.390560      0.3100252    
  0.7693068     -0.5945098     -0.4259977      0.2340200    
   3.093547      -1.320112      0.2922121      4.3436382E-02
   1.160725       1.263431     -0.4279523     -0.1073485    
   1.249415      0.4431039     -0.9191931     -0.1130226    
 -5.3470903E-03  0.2817281     -0.4561389     -3.1500001E-02
  0.6259990       1.310826      -1.460495      2.4180794E-02
  -1.100956      9.3087509E-02  7.0767060E-02  4.2658582E-02
  -1.289969       2.591420      -1.518091     -2.2686202E-02
   3.147677       2.754417     -0.6242970      0.1253311    
   1.044937      0.4421145     -0.4783868      9.1012880E-02
   1.728485      -1.556712      -3.754263     -0.1023277    
   2.199518     -0.8779725      -1.090111     -1.1070515E-02
  -1.350272       4.286226      -3.948105     -6.3269600E-02
  -1.438531     -0.6988880     -0.8081354      0.2323254    
  -5.033346       1.349473      -4.386777      7.1728796E-02
   1.629374     -0.1440828     -4.1215498E-02  7.7480171E-03
   2.715387     -2.7001645E-02  -2.725176      9.2619106E-02
   2.027964      -1.997110      -4.323091     -4.5035560E-02
  -1.750363       1.827097       1.207734      0.3246142    
   2.094046       2.842411      -4.977794      0.2475479    
  -3.239634      0.1238517      0.1450188     -7.8010917E-02
 -0.4557530     -0.2760807     -0.3190891      0.1246574    
  0.4158280       6.195216      -5.860264      3.1164780E-02
  -2.044682     -0.9775520      -1.448299     -0.1904072    
  -3.762415      -2.389655      0.2619242     -9.6347883E-02
  -2.198274      -1.944922     -2.6189804E-03  0.2408202    
   2.751474      -4.490574      -1.022995      0.1342810    
   1.204701      -11.18883       11.72810      0.7061654    
  0.2903083       2.518887      -8.058686      0.4090002    
   4.490707      0.3040580      -8.533323      0.1384841    
  0.5904644     -0.3642451     -0.5518786      5.3817458E-02
  -8.615453      -2.794987      -13.61650      0.8348799    
  -1.811489       4.537264      -15.50321     -0.2023216    
  -1.285496     -0.2138670     -0.3988186      0.1463841    
  -2.798683       1.851024      -2.819352     -4.4717744E-02
  0.4701800       2.467818     -0.2886311     -0.1377113    
 -0.5561959       1.158902      0.2460808      7.3009163E-02
 -0.8248672       2.390781       1.127685      7.4373007E-02
 -0.1470921      0.4403663     -0.7218748      8.5351847E-02
 -0.6745521       1.059525       3.617473      0.3958465    
  -1.582425       2.594646      -1.321008      0.3435129    
  -3.920935       1.656563     -0.3317617      0.1245086    
 -7.3611103E-02 -0.4635500      2.4279857E-02 -1.4374351E-02
  0.6693988      -1.395193      0.1539101      7.8966387E-02
  -1.009238      -1.361543      -4.387530      0.1098622    
  0.9551598     -0.9007668      -2.618267      7.8629017E-02
  -1.907597     -1.7286159E-02  0.3124416      3.3258341E-02
  0.8763090      0.3523095     -0.2017922      6.2940300E-02
 -0.4906908      0.5690617      0.3882328      4.7468688E-02
 -6.9824517E-02   2.630708      0.2256339      7.1833774E-02
  -1.438232       1.521544     -0.6962129     -4.0363982E-02
  0.1119357     -0.1294030       1.745353      0.1754095    
  -2.003573      -2.922470      0.5948041     -1.3866838E-02
 -0.7670819     -0.4954914      0.4388138      0.1158170    
  -1.961898     -0.8256186     -0.1828200      0.2623316    
  0.6755695       3.069255     -0.1191966     -0.1306542    
   5.242641     -0.3063636      -3.518529     -5.6151915E-02
   1.119981      0.9589133     -0.2264881      7.7329241E-02
   1.228692       1.211865     -0.2041783     -2.2799103E-02
   1.514450      0.8791501      0.3744925      1.1202269E-02
 -0.7776598      0.3697036      7.5206362E-02 -3.7011921E-02
  -2.610454      0.6536462      0.6005703      0.2466881    
  -1.412839     -0.1757908      0.5377806      4.0816084E-02
  -1.334701       2.305969       1.182508      4.7003562E-03
 -4.1177228E-02 -5.6606601E-04  0.3616956      9.3581744E-02
  -1.763146      0.8415493     -0.7326930      0.5072196    
 -0.1178643     -0.8047646     -0.1428509      5.3979080E-02
   1.824000      0.3819936      -1.051326      0.2505268    
  0.8123574      -1.522629      -1.481798      2.3196487E-02
  -1.019216      0.1153027      -1.402051      0.1032851    
 -0.4535207      -1.038306      -2.232154      0.4115666    
  -3.228468       1.240390      -1.908628      0.2271390    
 -0.5026629       1.567317      0.7352138     -1.5782593E-02
 -0.3039123      0.4339768      -1.238296      0.2050179    
  -4.978776       1.748856      0.9262574      0.1329447    
 -0.8568930       1.650411      0.7759503     -2.5132839E-03
 -0.6826078       1.093786       1.159640      1.9713588E-02
   2.329401     -0.5347237      9.7039327E-02  6.0428269E-02
  0.2292524     -0.3359451      -2.574283      0.1105528    
 -0.6624179      0.6052918     -6.7819059E-02  0.1386897    
 -0.7662957       1.940895      0.1825166     -9.5163770E-02
   2.231670      0.7082796      -1.637689      8.2042471E-02
 -0.1060857      0.1385096      0.2689658      0.1111583    
   2.876399      -1.570115      -4.415764      0.3359881    
  -1.773949      -1.072591      8.7700278E-02 -0.3166305    
  -1.236301       2.175634     -0.7607850     -0.1727651    
  -1.827390      -1.406658      0.9506137      7.3176377E-02
   5.111737       1.217499      -1.277014      0.5874739    
  -1.669300      -4.331296      -1.594115      0.4264058    
  -1.270989      0.7534809      -2.030782      0.2410340    
  -1.432596       1.122842      -3.064468      0.1528441    
  -3.977892      -2.100448      -4.285625     -7.8629367E-02
  -3.123010      0.9442322      -2.491013     -1.1046854E-03
  -1.450459      -1.075823     -0.7537296      0.1394976    
  -3.491613     -0.4696054       1.878922     -0.1630960    
  -2.428263      -1.520896      5.4496400E-02  0.4484542    
   3.851057      0.4474823      -3.213060      7.8886285E-02
  -5.158352      -1.767474      -2.981613      0.3164445    
 -0.7957948      9.1396704E-02  -2.406128      0.2355851    
 -0.9291339      -2.188051      -2.572391      0.2596980    
 -0.3864434     -0.5933433      0.6818420      9.7749323E-02
   1.643216       2.195099     -0.2563573     -0.1601641    
  -1.111838       1.787502      -1.314766     -5.4649901E-02
