          60          60
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           3           4
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           3           6
           7           9          10          12          13          15
          16          18          19          21           0           0
           0           0          22          24          25          27
          28          31          32          37          38          43
          44          51          52          58          59          65
          66          72          73          77          78          82
          83          86          87          91          92          95
          96         100         101         106           0           0
         107         109         110         115         116         121
         122         125           0           0         126         128
         129         132         133         136         137         140
           0           0           0           0           0           0
           0           0           0           0         141         142
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           3           6
           7          10          11          13          14          16
          17          19          20          22          23          25
           0           0          26          28          29          31
          32          36          37          42          43          48
          49          56          57          63          64          71
          72          78          79          84          85          89
          90          94          95          99         100         105
         106         111         112         115           0           0
         116         121         122         127         128         132
         133         135         136         138         139         142
         143         146         147         150           0           0
           0           0           0           0           0           0
           0           0           0           0         151         152
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           3           5
           6          10          11          13          14          16
          17          19          20          22          23          25
          26          28          29          31          32          34
          35          40          41          46          47          53
          54          61          62          69          70          77
          78          83          84          89          90          94
          95          99         100         105         106         111
         112         117         118         120         121         125
         126         131         132         137         138         142
         143         146         147         151         152         155
         156         159           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0         160         161
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           3           5
           6           9          10          13          14          16
          17          19          20          22          23          26
           0           0          27          29          30          33
          34          39          40          45          46          53
          54          61          62          69          70          79
