           4         150         162         176         188         187
         190         196         197         199         203         215
         239         257         280         296         313         333
         366         398         426         447         483         493
         471         450         448         422         399         376
         358         356         342         342         347         351
         346         341         340         339         314         289
         265         251         218         181         159         148
         142         130         117         114         102          99
          98          91          84          70          65           4
