           4         142         152         161         160         171
         177         175         181         186         199         218
         240         263         269         286         303         318
         343         372         393         403         414         415
         410         435         427         427         413         425
         409         391         336         292         203         176
         121          97          66          54          42          35
          35          29          24          17          10           0
           0           0           0           0           0           0
           0           0           0           0           0           4
