           4          96         115         115         125         136
         150         175         193         216         240         269
         289         314         344         387         400         428
         462         494         521         542         584         590
         585         519         479         456         402         370
         319         257         199         141          90          64
          50          39          23          19          13           7
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           4
