           4         141         145         153         163         160
         174         174         180         179         180         178
         195         206         219         240         259         273
         289         291         335         373         353         346
         331         331         329         330         326         341
         345         328         330         316         275         244
         220         218         208         186         161         132
         106          96          93          76          62          47
          34          30          31          27          34          31
          27          26          26          17          16           4
