          60          60
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           4           4           7           8          11          12
          15          16          19          19           0           0
           0           0           0           0           0           0
           0           0          22          22          25          25
          28          28          31          32          35          39
          42          44          47          52          55          60
          63          67          70          74          77          80
          83          85          88          91          94          98
         101         106         109         112         115         117
         120         126         129         132         135         138
         141         145         148         150         153         153
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           4           4           7           7
          10          10          13          13          16          16
           0           0           0           0           0           0
           0           0          19          19          22          22
          25          25          28          29          32          36
          39          42          45          50          53          57
          60          65          68          72          75          78
          81          84          87          91          94          98
         101         107         110         113         116         121
         124         130         133         136         139         143
         146         149         152         153         156         156
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           4           4           7           7
          10          10          13          13          16          17
          20          21           0           0           0           0
           0           0           0           0          24          25
          28          28          31          33          36          40
          43          46          49          54          57          61
          64          70          73          77          80          84
          87          91          94          98         101         106
         109         114         117         121         124         131
         134         140         143         146         149         154
         157         159         162         164         167         169
           0           0           0           0         172         172
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           4           4
           7           8          11          11          14          15
          18          19          22          22           0           0
          25          25           0           0          28          29
          32          32          35          37          40          43
          46          49          52          57          60          65
          68          74          77          84          87          92
          95          99         102         106         109         115
         118         123         126         130         133         140
         143         147         150         155         158         163
         166         170         173         176         179         180
           0           0         183         183         186         186
         189         189           0           0           0           0
           0           0         192         192         195         196
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           4           4           7           8          11          11
          14          15          18          18          21          21
          24          24           0           0          27          28
          31          32          35          36          39          42
          45          48          51          55          58          63
          66          71          74          81          84          90
          93          97         100         104         107         113
         116         121         124         129         132         138
         141         145         148         154         157         162
         165         168         171         173         176         176
         179         179         182         182         185         185
           0           0           0           0           0           0
         188         188         191         192           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           4           6           9           9          12          12
          15          15          18          19          22          22
          25          26          29          30          33          35
          38          39          42          42          45          47
          50          53          56          61          64          69
          72          78          81          89          92          98
         101         106         109         114         117         123
         126         131         134         141         144         150
         153         160         163         169         172         177
         180         185         188         191         194         195
         198         199         202         203         206         206
         209         209           0           0         212         212
         215         216           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           4           4           7           9          12          12
          15          15          18          18          21          22
          25          26          29          32          35          38
          41          43          46          46          49          51
          54          56          59          64          67          72
          75          82          85          91          94         101
         104         110         113         118         121         127
         130         135         138         146         149         155
         158         164         167         174         177         183
         186         192         195         196         199         200
         203         205         208         208         211         211
         214         214         217         217         220         221
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           4           4           7           8
          11          11          14          14          17          18
          21          23          26          28          31          32
          35          37          40          41          44          48
          51          55          58          63          66          72
          75          81          84          91          94         102
         105         112         115         120         123         129
         132         138         141         148         151         158
         161         167         170         179         182         190
         193         197         200         202         205         206
         209         210         213         213         216         216
         219         220         223         224           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           4           4           7           8
          11          12          15          17          20          22
          25          27          30          32          35          35
          38          39          42          43          46          50
          53          57          60          66          69          76
          79          85          88          95          98         106
         109         116         119         126         129         135
         138         145         148         155         158         166
         169         176         179         187         190         198
         201         205         208         210         213         214
         217         218         221         221         224         225
         228         229         232         232           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           4           4           7           7
          10          11          14          17          20          22
          25          26          29          31          34          35
          38          39          42          44          47          50
          53          56          59          64          67          75
          78          86          89          97         100         108
         111         118         121         127         130         136
         139         147         150         157         160         167
         170         179         182         191         194         200
         203         207         210         212         215         216
         219         220         223         224         227         228
         231         231           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           4           5           8          10          13          15
          18          19          22          24          27          28
          31          33          36          38          41          44
          47          51          54          59          62          71
          74          83          86          94          97         105
         108         116         119         125         128         135
         138         146         149         156         159         167
         170         179         182         190         193         198
         201         205         208         210         213         214
         217         219         222         224         227         227
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           4           4
           7           7          10          12          15          18
          21          25          28          30          33          34
          37          39          42          44          47          49
          52          57          60          66          69          79
          82          92          95         104         107         117
         120         130         133         140         143         152
         155         164         167         175         178         188
         191         201         204         212         215         219
         222         227         230         233         236         237
         240         242         245         246           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           4           4
           7           8          11          12          15          17
          20          23          26          30          33          36
          39          41          44          47          50          54
          57          62          65          74          77          88
          91         103         106         116         119         131
         134         146         149         158         161         172
         175         187         190         199         202         212
         215         225         228         236         239         247
         250         256         259         261         264         266
         269         270         273         273           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           4           6
           9          10          13          15          18          20
          23          24          27          28          31          34
          37          40          43          47          50          53
          56          60          63          66          69          75
          78          85          88          97         100         112
         115         129         132         144         147         160
         163         174         177         188         191         204
         207         222         225         238         241         252
         255         265         268         279         282         291
         294         299         302         305         308         310
         313         313         316         316           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           4           5
           8           9          12          13          16          16
