          60          60
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           3           4
           1           2           3           5           6           8
           9          11          12          14          15          17
          18          22          23          28          29          34
          35          39          40          44          45          48
          49          54          55          60          61          65
          66          68          69          71          72          77
          78          84          85          91          92          97
          98         101         102         109         110         115
         116         120         121         128         129         133
         134         136           0           0           0           0
         137         139         140         142           0           0
           0           0           0           0         143         145
         146         148           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0         149         150
           1           2           0           0           3           5
           6           8           9          11          12          14
          15          18          19          24          25          30
          31          36          37          42          43          47
          48          52          53          58          59          64
          65          69          70          73          74          79
          80          86          87          95          96         102
         103         106         107         115         116         121
         122         126         127         134         135         139
         140         145         146         148           0           0
         149         151         152         154         155         157
           0           0           0           0         158         160
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0         161         162
           1           2           0           0           0           0
           3           5           6           8           9          11
          12          14          15          19          20          26
          27          32          33          38          39          45
          46          51          52          57          58          64
          65          70          71          75          76          80
          81          87          88          95          96         103
         104         109         110         117         118         125
         126         131         132         139         140         144
         145         151         152         155         156         158
         159         161         162         164         165         167
           0           0         168         170         171         174
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0         175         176
           1           2           0           0           0           0
           3           5           6           8           9          11
          12          15          16          18          19          25
          26          32          33          37          38          45
          46          51          52          57          58          64
          65          70          71          76          77          81
          82          88          89          96          97         104
         105         111         112         121         122         129
         130         136         137         144         145         151
         152         158         159         162         163         166
         167         170         171         173         174         176
         177         179         180         183         184         186
