           4         104         115         138         172         184
         189         225         260         289         304         346
         380         413         424         465         486         506
         526         566         608         625         667         681
         677         613         595         581         566         561
         547         514         466         380         313         230
         143         132          94          54          33          14
           0           0           7           7          13          13
           7           7           0           0           0           0
           0           0           0           0           0           4
