  -31.21431      -144.4314       35.94794              12
           1           4  6.2114716E-02
           2           4 -7.1748734E-02
           1           2  1.6593933E-03
           2           2 -2.5119781E-03
           1           7  0.1312170    
           2           7  0.2905712    
           1           1  3.0729294E-02
           2           1 -7.1889877E-02
           1           3  0.2133427    
           2           3  0.3805428    
           1           8 -5.2822113E-02
           1          13 -0.3862400    
   95.62855      -100.8006       103.3519              12
           1           4  5.8208466E-02
           2           4 -7.9078674E-03
           1           1  6.7193985E-02
           2           1  0.2939796    
           1           3  0.4320259    
           2           3  0.3225060    
           1           2 -7.1949005E-02
           2           2 -0.1226044    
           1           8 -0.2231388    
           2           8 -0.2079926    
           1          13 -0.2623425    
           2          13 -0.3075409    
   156.6227      -86.41595       140.6492              23
           1          11  0.2285118    
           2          11  0.1072273    
           1           9  0.2604275    
           2           9  0.1855469    
           1          10  0.4445248    
           2          10  0.4491730    
           1          20 -0.1688881    
           2          20 -0.2524567    
           1           5  0.1895695    
           2           5  0.5386047    
           1          19 -0.5034981    
           2          19 -0.4850121    
           1           4  0.1814842    
           1           3  2.4265289E-02
           1           6  1.9237518E-02
           1           1  2.1444321E-02
           1          18 -6.2419891E-02
           1           2  2.9836655E-02
           1         143 -0.1530457    
           1          38 -0.5647964    
           1           8  2.9151917E-02
           1          13  0.2199097    
           1          29 -0.1957283    
  -8.177249      -182.9613       29.58198              17
           1          10  7.8847885E-02
           1           4  0.2031822    
           1           2 -0.2514496    
           1           1 -7.9597473E-02
           2           1 -0.1380081    
           1           5 -1.4013290E-02
           1          11 -0.1964855    
           2          11  5.8376312E-02
           1           9  8.1178665E-02
           1           6  6.6158295E-02
           1           3  0.3438492    
           1          29 -0.1936131    
           2          29 -0.2583237    
           1          19 -0.1679420    
           1           8  7.4195862E-02
           2           8  0.3267136    
           1          13  5.5700302E-02
   102.6693      -148.2349       30.36974              28
           1          12  0.4900627    
           2          12  0.4816399    
           1          11  0.4896984    
           2          11  0.4436741    
           1          10  0.2476482    
           2          10 -3.4347534E-02
           1           9  0.2952213    
           2           9  0.4819946    
           1           4 -0.1957626    
           1           5  0.2069225    
           2           5  0.1971436    
           1          20 -0.2175388    
           2          20 -4.4216156E-02
           1           1 -0.1417370    
           2           1 -0.1482811    
           1           6  5.7064056E-02
           2           6  9.7702026E-02
           1           3 -2.4183273E-02
           1          19 -0.7106228    
           1           2 -0.3865681    
           2           2 -0.3905144    
           1           7 -5.8937073E-04
           2           7 -0.1150589    
           1         140  0.1688919    
           2         140  0.2394905    
           1          18 -0.5876293    
           1           8  0.3091221    
           2           8  0.3619194    
   81.83647      -169.7025       22.12634              14
           1          62  0.1081829    
           2          62 -0.1177559    
           1           4  0.5967045    
           1         144  0.2846718    
           1          21  0.1288509    
           2          21  0.3002129    
           1          20 -0.1971607    
           2          20 -0.3044586    
           1           1 -0.1512566    
           1          23  0.1339493    
           1           3 -0.2756157    
           2           3  0.3021126    
           1          60 -0.2388973    
           1           8 -0.3894253    
  -31.63124      -132.4505       43.53013              16
           1         169  0.3122129    
