           4  -295.0000    
         104  -285.0000    
         115  -275.0000    
         138  -265.0000    
         172  -255.0000    
         184  -245.0000    
         189  -235.0000    
         225  -225.0000    
         260  -215.0000    
         289  -205.0000    
         304  -195.0000    
         346  -185.0000    
         380  -175.0000    
         413  -165.0000    
         424  -155.0000    
         465  -145.0000    
         486  -135.0000    
         506  -125.0000    
         526  -115.0000    
         566  -105.0000    
         608  -95.00000    
         625  -85.00000    
         667  -75.00000    
         681  -65.00000    
         677  -55.00000    
         613  -45.00000    
         595  -35.00000    
         581  -25.00000    
         566  -15.00000    
         561  -5.000000    
         547   5.000000    
         514   15.00000    
         466   25.00000    
         380   35.00000    
         313   45.00000    
         230   55.00000    
         143   65.00000    
         132   75.00000    
          94   85.00000    
          54   95.00000    
          33   105.0000    
          14   115.0000    
           0   125.0000    
           0   135.0000    
           7   145.0000    
           7   155.0000    
          13   165.0000    
          13   175.0000    
           7   185.0000    
           7   195.0000    
           0   205.0000    
           0   215.0000    
           0   225.0000    
           0   235.0000    
           0   245.0000    
           0   255.0000    
           0   265.0000    
           0   275.0000    
           0   285.0000    
           4   295.0000    
