   5.62234974       4.58200264       1.00561881              12
           1           3  -3.43966484E-02
           1           4  -1.17208958E-02
           1           5  -3.44097614E-02
           1           6   7.80093670E-03
           1           1   1.63363218E-02
           1           2   4.55553234E-02
           1           7   1.08348131E-02
           2           5  -1.92120075E-02
           2           6  0.110779643    
           2           1   9.05309916E-02
           2           2 -0.116987467    
           2           7  -4.77249622E-02
   6.09873486       4.99672508      0.746411979              12
           1           3  -8.36935639E-03
           1           4  -2.02032924E-02
           1           5  -8.48913193E-03
           1           6   2.03249454E-02
           1           1   1.19853020E-02
           1           2   3.45423818E-03
           1           7   1.29729509E-03
           2           4  -1.38832331E-02
           2           5  -1.94565058E-02
           2           6   3.53620052E-02
           2           1   1.92177296E-02
           2           7  -8.84789228E-02
   9.34500408       3.79478359       1.50726974              11
           1           3  -5.48092127E-02
           1           4   9.20253992E-03
           1           6  -3.49619985E-03
           1           1   3.76840234E-02
           1           2   4.28797603E-02
           1           7   5.72675467E-03
           2           4   5.86779118E-02
           2           5  -3.71875763E-02
           2           6   2.80761719E-02
           2           1  0.128416300    
           2           2 -0.170231104    
   5.09030724       4.85599136       1.57601190              12
           1           3  -1.41735673E-02
           1           4   1.90523863E-02
           1           5   2.15476751E-02
           1           6   3.06749940E-02
           1           1  -1.75058842E-03
           1           2  -6.29758835E-03
           1           7  -4.90533710E-02
           2           3   2.75360346E-02
           2           4  -9.21993256E-02
           2           5  -3.64478827E-02
           2           1   2.61723995E-02
           2           7  -4.41256762E-02
   6.49625063       4.45625877      0.404430032              11
           1           3   7.57622719E-03
           1           4  -5.82522750E-02
           1           5  -1.98060274E-03
           1           6  -1.70942545E-02
           1           1   2.55485773E-02
           1           2   4.42024469E-02
           2           4   9.45961475E-03
           2           5  -5.55782318E-02
           2           6  -2.22175121E-02
           2           1   5.60625792E-02
           2           2  -1.81426406E-02
   5.77165127       4.15574837      0.744994640              11
           1           3  -2.47066021E-02
           1           4  -8.14467669E-03
           1           5   6.87241554E-03
           1           6   1.50764585E-02
           1           1  -1.45883560E-02
           1           2   2.54908204E-02
           2           3   2.76391506E-02
           2           4  -6.12306595E-03
           2           5  -8.09764862E-03
           2           6   1.08546019E-02
           2           1  -1.88288689E-02
   5.85245275       4.99944973       1.19539642              12
           1           3   1.85164213E-02
