  -152.6588       60.51180       11.32000    
  -152.8047       60.49280      0.8900000    
  -152.7367       60.49670       5.420000    
  -152.7185       60.49500       5.530000    
  -152.7677       60.51730       9.340000    
  -152.7492       60.48980      0.6900000    
  -152.9752       60.52020       11.12000    
  -152.7488       60.49430       5.190000    
  -152.7550       60.48170      0.3300000    
  -152.8178       60.47370      0.8800000    
  -152.7553       60.48100      0.3400000    
  -152.7405       60.49370       5.080000    
  -152.7328       60.49930       5.650000    
  -152.7663       60.47920      0.0000000E+00
  -152.7635       60.47930      0.0000000E+00
  -152.7643       60.47780      0.0000000E+00
  -152.7632       60.47920      5.0000001E-02
  -152.7667       60.47850      0.0000000E+00
  -152.7677       60.47930      0.0000000E+00
  -152.7658       60.47880      0.0000000E+00
  -152.7638       60.47870      5.0000001E-02
  -152.7647       60.47920      2.9999999E-02
  -152.7610       60.47920      0.4700000    
  -152.7633       60.47950      7.0000000E-02
  -152.7633       60.47900      0.1200000    
  -152.7717       60.48170      0.0000000E+00
  -152.7632       60.47880      9.9999998E-03
  -152.7630       60.47920      0.0000000E+00
  -152.7663       60.47700      0.0000000E+00
  -152.7650       60.47920      0.0000000E+00
  -152.7633       60.47920      2.9999999E-02
  -152.7643       60.47930      7.9999998E-02
  -152.7652       60.47850      0.1500000    
  -152.7735       60.47930      0.0000000E+00
  -152.7688       60.47980      0.0000000E+00
  -152.7793       60.48430      9.9999998E-03
  -152.7453       60.47780      0.0000000E+00
  -152.7732       60.47930      0.0000000E+00
  -152.7778       60.47870      9.9999998E-03
  -152.7613       60.49320       6.560000    
  -152.7688       60.50170      -3.000000    
  -152.7567       60.48430      -3.000000    
  -152.7775       60.48720     -0.2500000    
  -152.7710       60.48720     -7.0000000E-02
  -152.7717       60.48830     -0.4300000    
  -152.7775       60.48730     -0.5800000    
  -152.7722       60.49000     -0.4400000    
  -152.8083       60.49250      -1.710000    
  -152.7737       60.48780     -0.4000000    
  -152.7738       60.48700     -0.2600000    
  -152.7748       60.48700      -1.570000    
  -152.7793       60.48820     -0.9300000    
  -152.7732       60.49030     -0.4700000    
  -152.7838       60.48620     -0.7800000    
  -152.7742       60.48870     -0.8500000    
  -152.7697       60.48830     -0.4300000    
  -152.7742       60.48780     -0.4700000    
  -152.7673       60.48780      2.0000000E-02
  -152.7763       60.48750      0.0000000E+00
  -152.7748       60.48530      5.9999999E-02
  -152.7710       60.48900      -2.060000    
  -152.7688       60.48880      -2.620000    
  -152.7562       60.48630      -3.000000    
  -152.7795       60.49220      0.1200000    
  -152.7477       60.48620      0.7600000    
  -152.7683       60.49050      -2.900000    
  -152.7775       60.48670     -0.1000000    
  -152.7708       60.48620     -2.9999999E-02
  -152.7652       60.48820      -1.400000    
  -152.7738       60.48820     -9.9999998E-03
  -152.7578       60.49200      -3.000000    
  -152.7742       60.48770     -0.9900000    
  -152.7723       60.49300      -2.770000    
  -152.7767       60.48820     -0.3600000    
  -152.7658       60.48970      -3.000000    
  -152.7415       60.48670       1.030000    
  -152.7742       60.48870     -0.3000000    
  -152.7673       60.48420     -0.1400000    
  -152.7760       60.48750      -1.130000    
  -152.7763       60.48830     -0.2900000    
  -152.7780       60.48750     -0.2700000    
  -152.7642       60.48870     -0.2700000    
  -152.7758       60.48750     -0.3000000    
  -152.7712       60.48700     -0.3700000    
  -152.7757       60.48600     -0.5300000    
  -152.7678       60.48700     -7.0000000E-02
  -152.7348       60.48870       1.580000    
  -152.7780       60.48670     -0.7600000    
  -152.7252       60.47980       1.270000    
  -152.7730       60.48750     -0.7900000    
  -152.7705       60.48730      -1.240000    
  -152.7743       60.48300     -0.4200000    
  -152.7720       60.49030      -3.000000    
  -152.7760       60.48680     -0.9000000    
  -152.7725       60.48680     -0.6200000    
  -152.7787       60.48800     -0.6700000    
  -152.7655       60.48670     -0.2500000    
  -152.7715       60.49070      -3.000000    
  -152.7732       60.48700     -0.3400000    
  -152.7640       60.48770      0.5800000    
  -152.7593       60.48800      -2.530000    
  -152.7698       60.48700      0.0000000E+00
  -152.7812       60.48750      -1.710000    
  -152.7822       60.48870     -0.6100000    
  -152.7763       60.48780     -0.3000000    
  -152.7727       60.48730     -0.3500000    
  -152.7703       60.48750     -0.3700000    
  -152.7763       60.48870     -0.2800000    
  -152.7727       60.48770     -0.3800000    
  -152.7723       60.48950     -0.3400000    
  -152.7728       60.48880     -0.3200000    
  -152.7745       60.48880      7.0000000E-02
  -152.7767       60.49220     -0.1900000    
  -152.7632       60.49120      -1.040000    
  -152.7717       60.48920      -2.740000    
  -152.7742       60.49270     -0.6200000    
  -152.7708       60.49000     -0.2900000    
  -152.7742       60.49050     -0.2400000    
  -152.7732       60.48720     -0.3500000    
  -152.7742       60.49520     -0.1300000    
  -152.7378       60.48980       1.710000    
  -152.7778       60.48770     -0.1800000    
  -152.7788       60.48830     -0.9400000    
  -152.7670       60.49000      -1.220000    
  -152.7838       60.48930     -0.1100000    
  -152.7955       60.49400      -2.200000    
  -152.7723       60.49420      -1.980000    
  -152.7703       60.48880     -0.6800000    
  -152.7685       60.48870     -0.7300000    
  -152.7748       60.48770     -0.3100000    
  -152.7657       60.48950      -1.060000    
  -152.7730       60.48780     -0.3600000    
  -152.7723       60.48800     -0.4200000    
  -152.7697       60.48920     -0.8100000    
  -152.7622       60.48980      -1.130000    
  -152.7703       60.48770      -1.270000    
  -152.7610       60.48970      -1.260000    
  -152.7790       60.48780     -0.7500000    
  -152.7687       60.48920     -0.6400000    
  -152.7690       60.48800     -0.4200000    
  -152.7633       60.49020      -1.170000    
  -152.7700       60.48930     -0.7500000    
  -152.7502       60.48830      -1.700000    
  -152.7660       60.48800     -0.8400000    
  -152.7610       60.48970      -1.440000    
  -152.7668       60.48870     -0.7800000    
  -152.7672       60.48750     -0.7800000    
  -152.7638       60.48930      -1.250000    
  -152.7657       60.48980      -1.290000    
  -152.7768       60.48870      -1.670000    
  -152.7830       60.48970      5.0000001E-02
  -152.7617       60.48970      -1.270000    
  -152.7627       60.48920      -1.250000    
  -152.7687       60.48870     -0.7800000    
  -152.7695       60.48830     -0.5600000    
  -152.7728       60.48770     -0.5600000    
  -152.7783       60.48820     -0.7900000    
  -152.7687       60.48900      -2.660000    
  -152.7653       60.49000      -1.000000    
  -152.7627       60.48720      -1.090000    
  -152.7790       60.48950      0.1100000    
  -152.7558       60.48850      -1.540000    
  -152.7735       60.48670      -1.000000    
  -152.7617       60.48900      -1.140000    
  -152.7875       60.48870     -9.0000004E-02
  -152.7700       60.48820     -0.8700000    
  -152.7705       60.48830      -2.420000    
  -152.7675       60.48850     -0.7500000    
  -152.7612       60.48920      -1.220000    
  -152.7697       60.48920      -1.250000    
  -152.7633       60.48980      -1.050000    
  -152.7688       60.48730      0.4400000    
  -152.7588       60.48950      -1.450000    
  -152.7608       60.48900      -1.390000    
  -152.7763       60.48800     -0.9400000    
  -152.7577       60.48920      -1.500000    
  -152.7672       60.48680     -0.5500000    
  -152.7735       60.48870      5.9999999E-02
  -152.7697       60.48850     -0.6700000    
  -152.7723       60.48980      -1.600000    
  -152.7630       60.48750      -1.730000    
  -152.7713       60.48350     -0.8000000    
  -152.7857       60.48970     -0.4500000    
  -152.7630       60.48730      -1.710000    
  -152.7727       60.48930     -0.6800000    
  -152.7613       60.48880      -1.780000    
  -152.7627       60.48930      -1.220000    
  -152.7653       60.48400     -0.6600000    
  -152.7682       60.48870     -0.4900000    
  -152.7598       60.48880      -1.590000    
  -152.7638       60.48880      -1.050000    
  -152.7678       60.48830     -0.4900000    
  -152.7732       60.48720     -0.3500000    
  -152.7963       60.48780     -9.9999998E-03
  -152.7612       60.48850      -1.600000    
  -152.7537       60.48970       1.500000    
  -152.7410       60.48550      -1.870000    
  -152.7633       60.48830      -1.680000    
  -152.7655       60.48650      -1.680000    
  -152.7678       60.48770     -0.6200000    
  -152.7687       60.48920     -0.5900000    
  -152.7570       60.48900      -1.700000    
  -152.7623       60.48800      -1.560000    
  -152.7603       60.48830      -1.700000    
  -152.7777       60.48870     -0.6600000    
  -152.7592       60.48830      -1.710000    
  -152.7300       60.48770       1.790000    
  -152.7635       60.48950      -1.110000    
  -152.7657       60.49050     -0.6900000    
  -152.7605       60.48850      -1.640000    
  -152.7600       60.48880      -1.700000    
  -152.7118       60.49120       1.650000    
  -152.7605       60.48920      -1.520000    
  -152.7600       60.48830      -1.680000    
  -152.7643       60.48980      -1.010000    
  -152.7688       60.48500     -0.7900000    
  -152.7618       60.48780      -1.490000    
  -152.7608       60.48730      0.7300000    
  -152.7615       60.48900      -1.360000    
  -152.7687       60.48980      -1.050000    
  -152.7647       60.49000      -1.060000    
  -152.7618       60.48900      -1.320000    
  -152.7793       60.48830     -0.6500000    
  -152.7702       60.48720     -0.4000000    
  -152.7648       60.48920     -0.3300000    
  -152.7612       60.48880      -1.260000    
  -152.7778       60.48730      -1.140000    
  -152.7692       60.48720     -0.4400000    
  -152.7638       60.48830     -0.4200000    
  -152.7643       60.48870     -0.4000000    
  -152.7717       60.48900     -0.1500000    
  -152.7682       60.48850     -0.3400000    
  -152.7698       60.48730      -1.710000    
  -152.7648       60.48780      0.3300000    
  -152.7612       60.48900     -0.8100000    
  -152.7628       60.48850      -1.100000    
  -152.7747       60.49020     -0.9700000    
  -152.7657       60.48780     -0.8600000    
  -152.7695       60.48900     -0.5300000    
  -152.7618       60.48880      0.2900000    
  -152.7677       60.48850     -0.7400000    
  -152.7777       60.49120     -0.6500000    
  -152.7690       60.48900     -0.6800000    
  -152.7668       60.48820     -0.6000000    
  -152.7623       60.48920     -0.9800000    
  -152.7630       60.48830      -1.050000    
  -152.7613       60.48900      -1.190000    
  -152.7680       60.48850     -0.7100000    
  -152.7627       60.48880      -1.150000    
  -152.7707       60.48850     -0.6200000    
  -152.7885       60.49070      0.1400000    
  -152.7632       60.48830      -1.080000    
  -152.7630       60.48830      -1.230000    
  -152.7832       60.49180      0.2000000    
  -152.7632       60.48830      -1.120000    
  -152.7632       60.48880      -1.220000    
  -152.7640       60.48850      -1.000000    
  -152.7642       60.48870     -0.8700000    
  -152.7648       60.48920     -0.8700000    
  -152.7608       60.48900     -0.9800000    
  -152.7702       60.48780     -0.4200000    
  -152.7637       60.49100     -0.2600000    
  -152.7635       60.48880      -1.060000    
  -152.7662       60.48850     -0.9300000    
  -152.7690       60.48730     -0.5900000    
  -152.7650       60.48870      -1.050000    
  -152.7842       60.49050      0.1700000    
  -152.7623       60.48900      -1.180000    
  -152.7650       60.48850     -0.9100000    
  -152.7618       60.48870      -1.180000    
  -152.7745       60.48780     -0.9900000    
  -152.7628       60.48850      -1.150000    
  -152.7613       60.48830      -1.020000    
  -152.7638       60.48870     -0.9000000    
  -152.7577       60.48870      0.4500000    
  -152.7623       60.48880      -1.150000    
  -152.7633       60.48930     -0.3800000    
  -152.7940       60.49070      0.2800000    
  -152.7648       60.48850     -0.9800000    
  -152.7650       60.48880     -0.6900000    
  -152.6907       60.50350      -1.190000    
  -152.7617       60.48930      -1.130000    
  -152.7900       60.48900     -0.5800000    
  -152.7650       60.48750      -1.420000    
  -152.7637       60.48820     -0.9300000    
  -152.7682       60.48750     -0.5800000    
  -152.7678       60.48770     -0.6300000    
  -152.7657       60.48720     -0.6300000    
  -152.7667       60.48780     -0.4100000    
  -152.7703       60.48730     -0.3300000    
  -152.7713       60.48700     -0.5100000    
  -152.7690       60.48970     -0.8400000    
  -152.7688       60.48830     -0.8300000    
  -152.7625       60.48830      -2.990000    
  -152.7695       60.49730      0.9700000    
  -152.7685       60.48980      -3.000000    
  -152.7155       60.50400      -1.930000    
  -152.7880       60.50230      -2.360000    
  -152.7463       60.48600      -2.700000    
  -152.7605       60.49870      0.9100000    
  -152.7393       60.50270      -2.590000    
  -152.7490       60.48480      -1.650000    
  -152.7642       60.48880     -0.3900000    
  -152.6977       60.49080       1.720000    
  -152.7623       60.48780      -1.710000    
  -152.7583       60.48630      -2.890000    
  -152.8355       60.47170       5.140000    
  -152.7627       60.48770     -0.1000000    
  -152.7650       60.48670      -1.750000    
  -152.7640       60.48870     -0.2300000    
  -152.7625       60.48880     -0.1600000    
  -152.7632       60.48950     -0.4200000    
  -152.7653       60.48750      -1.770000    
  -152.7540       60.48620      -3.000000    
  -152.7510       60.48380      -2.160000    
  -152.7603       60.48680      -1.700000    
  -152.7672       60.48730     -0.5100000    
  -152.7718       60.48550     -0.9300000    
  -152.7740       60.48900      -1.650000    
  -152.7490       60.49180      0.7700000    
  -152.7363       60.50130       5.600000    
  -152.7377       60.50220       5.720000    
  -152.7930       60.48630      -3.000000    
  -152.7395       60.49350      -3.000000    
  -152.7603       60.49080      -1.030000    
  -152.7643       60.48880     -0.5200000    
  -152.7663       60.49100      -2.380000    
  -152.7570       60.48880      -1.410000    
  -152.7657       60.49530      -2.770000    
  -152.7630       60.49120      -2.020000    
  -152.7648       60.49170     -0.5200000    
  -152.7588       60.48580      0.1500000    
  -152.7433       60.48750      -3.000000    
  -152.7680       60.48830      -2.050000    
  -152.7623       60.48730      -1.920000    
