   5.61910152       4.69754696      0.898518503              12
           1           3  -1.33678317E-02
           1           4  -1.01579428E-02
           1           5  -3.81028056E-02
           1           6   3.14623117E-03
           1           1   1.16416216E-02
           1           2   4.47641313E-02
           1           7   2.07650661E-03
           2           5  -3.23910713E-02
           2           6   6.93304539E-02
           2           1   3.04917097E-02
           2           2  -9.15632248E-02
           2           7  -4.66458797E-02
   6.21477652       4.97432804      0.772348583              12
           1           3  -1.68349445E-02
           1           4  -1.71509385E-02
           1           5  -5.14113903E-03
           1           6   2.38506794E-02
           1           1   1.46572590E-02
           1           2  -3.31264734E-03
           1           7   3.93182039E-03
           2           4  -3.22282314E-03
           2           5  -5.72204590E-05
           2           6   2.93459892E-02
           2           1  -9.24086571E-03
           2           7  -4.75012064E-02
   9.42064571       3.82280922       1.54083788              11
           1           3  -5.81309795E-02
           1           4   1.38544440E-02
           1           6  -2.31599808E-03
           1           1   2.84669995E-02
           1           2   3.53924632E-02
           1           7   3.75047326E-03
           2           4   5.28427362E-02
           2           5  -2.10174322E-02
           2           6   9.72777605E-03
           2           1   9.76411104E-02
           2           2 -0.159627199    
   5.34809113       4.86797237       1.86222470              12
           1           3  -2.34047174E-02
           1           4   2.59792805E-02
           1           5   2.92948484E-02
           1           6   3.81652713E-02
           1           1  -9.28044319E-04
           1           2  -2.57818103E-02
           1           7  -4.33247685E-02
           2           3   1.21865273E-02
           2           4  -6.95918798E-02
           2           5  -6.35385513E-03
           2           1   2.66659260E-03
           2           7   4.55999374E-03
   6.50236225       4.51136637      0.523655474              11
           1           3   1.84971690E-02
           1           4  -4.74333167E-02
           1           5   7.46554136E-03
           1           6  -8.48615170E-03
           1           1   1.57303214E-02
           1           2   1.42263770E-02
           2           4   3.90049219E-02
           2           5  -1.74214840E-02
           2           6  -1.15772486E-02
           2           1   2.91056633E-02
           2           2  -1.40236616E-02
   6.12957907       4.25796223      0.605365396              11
           1           3  -3.32919359E-02
           1           4  -1.08202100E-02
           1           5   1.80941820E-03
           1           6   1.05068684E-02
           1           1  -1.68108940E-03
           1           2   3.34768891E-02
           2           3   9.91320610E-03
           2           4  -1.48642063E-03
           2           5   9.01257992E-03
           2           6   2.09069252E-03
           2           1  -2.23276615E-02
   6.12337637       4.96323729      0.793897569              12
           1           3   3.03514600E-02
           1           4  -2.09105015E-02
           1           5   2.42501497E-03
           1           6  -2.46757269E-03
           1           1  -1.13483071E-02
           1           2  -2.29430199E-03
           1           7   4.24420834E-03
           2           4 -0.119917870    
           2           5   4.79757786E-03
           2           6  0.100494862    
           2           1   3.42392921E-02
           2           7  -7.75830746E-02
   6.81013632       4.60160923      0.305685461              11
           1           3  -5.62602282E-03
           1           4   9.77921486E-03
           1           5  -1.75657868E-02
           1           6  -1.31739378E-02
           1           1   4.06737626E-02
           1           2  -1.40872002E-02
           2           3  -1.06382370E-03
           2           4  -3.44777107E-03
           2           5   1.63540840E-02
           2           6  -1.64235830E-02
           2           1   9.78624821E-03
   8.95129681       4.64740276       1.64340496              12
           1           3   2.57605314E-03
           1           4   1.57213211E-02
           1           5  -3.60625982E-03
           1           6  -9.60436463E-03
           1           1  -1.08507872E-02
           1           2  -1.93369985E-02
           1           7   2.51010060E-02
           2           4   1.74197555E-02
           2           5  -3.50118279E-02
           2           6  -1.86029673E-02
           2           1   4.45560217E-02
           2           2  -4.01395559E-02
   5.66310692       3.83499336       1.18589985              11
           1           3  -3.52975726E-02
           1           4  -3.00801992E-02
           1           5   2.05301642E-02
           1           6   2.23086476E-02
           1           1  -1.31452084E-03
           1           2   2.38535702E-02
           2           3   3.74317169E-05
           2           4   2.51435041E-02
           2           5  -3.40770483E-02
           2           6   3.11472416E-02
           2           1  -3.58245373E-02
   8.98322296       4.52966928       1.62349486              11
           1           3   2.80399919E-02
           1           4   1.44036412E-02
           1           5   4.82115149E-03
           1           6  -3.63508761E-02
           1           1   8.17656517E-04
           1           7   2.31557488E-02
           2           4  -8.96096230E-04
           2           5  -1.58677101E-02
           2           6   2.03275681E-03
           2           1   3.98828983E-02
           2           2  -3.48873138E-02
   5.52567720       5.28137875       1.48332572              12
           1           3  -7.89148808E-02
           1           4  -3.14249396E-02
           1           5   2.38897800E-02
           1           6   4.61155176E-02
           1           2   1.59396529E-02
           1           7  -5.26835322E-02
           2           3   1.49960518E-02
           2           4  -3.55854034E-02
           2           5   3.09455395E-03
           2           6   4.65989113E-04
           2           1   7.70784616E-02
           2           2 -0.122666836    
   8.97973251       4.64768696       1.72930539              12
           1           3  -2.96568871E-03
           1           4   7.64670968E-03
           1           5   1.43918395E-03
           1           6   1.23500824E-04
           1           1  -2.90518999E-03
           1           2  -6.79725409E-03
           1           7   3.45867872E-03
           2           4  -4.82684374E-03
