 AXCC1  0.733 1.00 P
 AXEC1  0.363 1.00 P
 AXEC2  0.458 1.00 P
 AXEC3  0.483 1.00 P
 AXAS1  0.728 1.00 P
 AXAS2  0.883 0.75 P
 AXID1  0.693 0.75 P
 AXEC1  0.738 0.33 S
 AXEC2  0.888 0.25 S
 AXEC3  0.998 0.33 S
 AXAS1  1.433 0.33 S
 AXID1  1.203 0.25 S
# 2015  3  4  0 29 12.055   45.94879 -130.02440  1.370  0.5  0.712  0.711  0.037  54659
 AXCC1  0.490 1.00 P
 AXEC1  0.885 1.00 P
 AXEC2  0.990 1.00 P
 AXEC3  0.970 1.00 P
 AXAS1  0.800 1.00 P
 AXAS2  0.575 1.00 P
 AXCC1  1.300 0.25 S
 AXEC1  1.615 0.25 S
 AXEC2  1.760 0.25 S
 AXEC3  1.830 0.25 S
 AXAS1  1.570 0.25 S
 AXAS2  0.970 0.25 S
# 2015  3  4  0 31  3.186   45.94720 -130.02153  1.105  0.2  0.759  0.718  0.036  54664
 AXCC1  0.454 1.00 P
 AXEC1  0.854 1.00 P
 AXEC2  0.919 1.00 P
 AXEC3  0.954 1.00 P
 AXAS2  0.549 0.75 P
 AXID1  1.034 0.75 P
 AXCC1  1.254 0.25 S
 AXEC2  1.744 0.25 S
 AXEC3  1.764 0.25 S
 AXAS1  1.529 0.25 S
 AXAS2  0.859 0.25 S
 AXID1  1.769 0.25 S
# 2015  3  4  0 32 24.428   45.94839 -130.02432  1.414  0.3  0.665  0.847  0.034  54673
 AXCC1  0.502 1.00 P
 AXEC1  0.897 1.00 P
 AXEC2  0.957 1.00 P
 AXEC3  0.977 1.00 P
 AXAS2  0.582 1.00 P
 AXID1  1.097 1.00 P
 AXCC1  1.312 0.25 S
 AXEC1  1.632 0.25 S
 AXEC2  1.797 0.25 S
 AXEC3  1.847 0.25 S
 AXAS1  1.597 0.25 S
 AXID1  1.827 0.25 S
# 2015  3  4  0 42  2.564   45.95080 -129.98883  1.310  0.0  0.443  0.970  0.026  54711
 AXCC1  0.531 1.00 P
 AXEC1  0.426 1.00 P
 AXEC2  0.571 1.00 P
 AXEC3  0.586 1.00 P
 AXAS1  0.611 1.00 P
 AXAS2  0.821 0.75 P
 AXCC1  1.066 0.25 S
 AXEC1  0.851 0.33 S
 AXEC2  1.076 0.25 S
 AXEC3  1.076 0.33 S
 AXAS1  1.366 0.25 S
# 2015  3  4  1 11 21.913   45.93742 -129.97682  1.350  0.1  0.415  0.493  0.027  54789
 AXCC1  0.872 1.00 P
 AXEC1  0.487 1.00 P
 AXEC2  0.392 1.00 P
 AXEC3  0.402 1.00 P
 AXAS1  0.517 0.50 P
 AXAS2  0.787 0.75 P
 AXID1  0.507 0.75 P
 AXEC1  0.977 0.33 S
 AXEC2  0.777 0.33 S
 AXEC3  0.847 0.33 S
 AXAS1  1.217 0.25 S
 AXID1  0.882 0.25 S
# 2015  3  4  2  7 52.804   45.98465 -129.98785  1.193  0.0  1.647  5.646  0.044  55316
 AXCC1  0.931 1.00 P
 AXEC1  1.021 1.00 P
 AXEC2  1.171 1.00 P
 AXEC3  1.241 1.00 P
 AXAS1  1.401 0.75 P
 AXAS2  1.336 1.00 P
 AXCC1  2.086 0.25 S
 AXEC1  1.951 0.33 S
 AXEC2  2.261 0.33 S
 AXEC3  2.276 0.33 S
 AXAS2  2.376 0.33 S
# 2015  3  4 11 54 42.509   45.94337 -130.02393  1.295  0.2  0.583  1.185  0.031  55366
 AXCC1  0.561 1.00 P
 AXEC2  0.961 0.75 P
 AXEC3  0.921 1.00 P
 AXAS1  0.721 0.75 P
 AXAS2  0.481 1.00 P
 AXID1  0.946 0.50 P
 AXCC1  1.271 0.25 S
 AXEC1  1.566 0.25 S
 AXEC2  1.691 0.25 S
 AXEC3  1.726 0.33 S
 AXAS1  1.396 0.25 S
# 2015  3  4 11 57 13.271   45.95898 -129.98735  1.620  0.4  0.499  0.644  0.050  55378
 AXCC1  0.564 1.00 P
 AXEC1  0.539 1.00 P
 AXEC2  0.719 1.00 P
 AXEC3  0.744 1.00 P
 AXAS1  0.839 0.75 P
 AXID1  0.944 0.75 P
 AXCC1  1.284 0.25 S
 AXEC1  1.029 0.33 S
 AXEC2  1.299 0.33 S
 AXEC3  1.364 0.33 S
 AXAS1  1.719 0.25 S
# 2015  3  5  0 57 58.454   45.94695 -130.02553  0.677  0.2  1.572  0.579  0.033  56339
 AXCC1  0.516 1.00 P
 AXEC1  0.906 1.00 P
 AXEC2  1.056 1.00 P
 AXEC3  1.016 1.00 P
 AXAS1  0.781 1.00 P
 AXAS2  0.501 0.50 P
 AXCC1  1.276 0.25 S
 AXEC1  1.731 0.25 S
 AXEC3  1.851 0.25 S
 AXAS1  1.666 0.25 S
 AXAS2  0.986 0.33 S
# 2015  3  5  1 43  2.814   45.94296 -129.98375  1.298  0.2  0.443  1.082  0.034  56520
 AXCC1  0.651 1.00 P
 AXEC1  0.426 1.00 P
 AXEC2  0.451 1.00 P
 AXEC3  0.431 1.00 P
 AXAS1  0.536 1.00 P
 AXAS2  0.736 1.00 P
 AXCC1  1.686 0.25 S
 AXEC1  0.851 0.33 S
 AXEC2  0.866 0.33 S
 AXEC3  0.866 0.33 S
 AXAS1  1.191 0.25 S
# 2015  3  5  1 43 18.262   45.94003 -129.98090  1.786  0.5  0.294  0.689  0.037  56522
 AXEC1  0.508 1.00 P
 AXEC2  0.503 1.00 P
 AXEC3  0.493 1.00 P
 AXAS1  0.608 1.00 P
 AXAS2  0.748 0.50 P
 AXID1  0.563 1.00 P
 AXEC1  0.948 0.33 S
 AXEC2  0.928 0.33 S
 AXEC3  0.933 0.33 S
 AXAS1  1.243 0.25 S
 AXAS2  1.283 0.25 S
# 2015  3  5  1 48 44.457   45.94080 -129.98486  1.322  0.2  0.287  0.837  0.024  56565
 AXCC1  0.698 0.75 P
 AXEC2  0.448 1.00 P
 AXEC3  0.423 1.00 P
 AXAS1  0.513 1.00 P
 AXAS2  0.703 1.00 P
 AXID1  0.573 0.50 P
 AXEC1  0.923 0.33 S
 AXEC2  0.843 0.33 S
 AXEC3  0.868 0.33 S
 AXAS1  1.158 0.25 S
 AXAS2  1.158 0.25 S
# 2015  3  5  1 49 17.120   45.94195 -129.98566  0.694  0.0  0.145  0.342  0.013  56569
 AXCC1  0.695 0.75 P
 AXEC1  0.400 1.00 P
 AXEC2  0.400 1.00 P
 AXEC3  0.340 0.50 P
 AXAS1  0.490 1.00 P
 AXAS2  0.705 1.00 P
 AXEC1  0.815 0.33 S
 AXEC2  0.835 0.25 S
 AXEC3  0.865 0.33 S
 AXAS1  1.120 0.25 S
 AXAS2  1.320 0.25 S
# 2015  3  5  1 57 15.571   45.94424 -129.98325  1.367  0.1  0.427  1.044  0.025  56625
 AXCC1  0.679 0.75 P
 AXEC1  0.389 0.75 P
 AXEC2  0.444 0.75 P
 AXEC3  0.434 1.00 P
 AXAS1  0.559 1.00 P
 AXAS2  0.759 1.00 P
 AXEC1  0.789 0.25 S
 AXEC2  0.819 0.33 S
 AXEC3  0.884 0.25 S
 AXAS1  1.174 0.33 S
 AXAS2  1.254 0.25 S
# 2015  3  5  1 59 34.188   45.94030 -129.98318  1.534  0.6  0.242  0.642  0.024  56645
 AXCC1  0.752 0.50 P
 AXEC1  0.512 1.00 P
 AXEC2  0.397 0.50 P
 AXEC3  0.427 1.00 P
 AXAS1  0.577 1.00 P
 AXAS2  0.692 1.00 P
 AXID1  0.577 1.00 P
 AXEC1  0.937 0.33 S
 AXEC2  0.897 0.33 S
 AXEC3  0.902 0.33 S
 AXAS1  1.207 0.25 S
 AXAS2  1.232 0.25 S
# 2015  3  5  2  8 37.823   45.94221 -129.98669  1.272  0.4  0.228  0.840  0.032  56711
 AXCC1  0.682 1.00 P
 AXEC1  0.437 1.00 P
 AXEC2  0.452 1.00 P
 AXEC3  0.437 1.00 P
 AXAS1  0.537 1.00 P
 AXAS2  0.617 1.00 P
 AXID1  0.657 0.75 P
 AXEC1  0.912 0.33 S
 AXEC2  0.837 0.33 S
 AXEC3  0.917 0.33 S
 AXAS1  1.197 0.25 S
 AXAS2  1.152 0.25 S
# 2015  3  5  2 10  2.453   45.94335 -129.98456  0.752 -0.0  0.484  0.703  0.022  56723
 AXCC1  0.642 1.00 P
 AXEC1  0.372 1.00 P
 AXEC2  0.397 1.00 P
 AXEC3  0.392 1.00 P
 AXAS1  0.537 1.00 P
 AXAS2  0.732 0.75 P
 AXCC1  1.562 0.25 S
 AXEC1  0.777 0.33 S
 AXEC2  0.787 0.25 S
 AXEC3  0.857 0.33 S
 AXAS1  1.142 0.25 S
# 2015  3  5  2 11 50.640   45.94055 -129.98279  1.329  0.5  0.363  0.800  0.019  56738
 AXCC1  0.750 1.00 P
 AXEC1  0.450 1.00 P
 AXEC2  0.420 1.00 P
 AXEC3  0.410 1.00 P
 AXAS1  0.535 1.00 P
 AXAS2  0.695 1.00 P
 AXEC1  0.870 0.33 S
 AXEC2  0.830 0.25 S
 AXEC3  0.885 0.33 S
 AXAS1  1.165 0.25 S
 AXID1  1.070 0.25 S
# 2015  3  5  2 14 54.463   45.94012 -129.98257  1.624  0.5  0.263  0.693  0.025  56757
 AXEC1  0.488 1.00 P
 AXEC2  0.478 1.00 P
 AXEC3  0.458 1.00 P
 AXAS1  0.563 1.00 P
 AXAS2  0.758 0.75 P
 AXID1  0.563 1.00 P
 AXEC1  0.923 0.25 S
 AXEC2  0.883 0.25 S
 AXEC3  0.938 0.33 S
 AXAS1  1.183 0.25 S
 AXAS2  1.178 0.25 S
# 2015  3  5  2 19 38.807   45.94442 -129.98460  1.133  0.3  0.331  1.043  0.023  56797
 AXCC1  0.638 1.00 P
 AXEC1  0.398 0.75 P
 AXEC2  0.453 1.00 P
 AXEC3  0.368 0.50 P
 AXAS1  0.553 1.00 P
 AXAS2  0.748 1.00 P
 AXCC1  1.368 0.25 S
 AXEC1  0.778 0.33 S
 AXEC2  0.858 0.33 S
 AXEC3  0.963 0.33 S
 AXAS1  1.158 0.33 S
 AXAS2  1.228 0.25 S
# 2015  3  5  2 23 58.374   45.94266 -129.98569  0.676  0.0  0.158  0.356  0.028  56832
 AXCC1  0.691 0.75 P
 AXEC1  0.386 0.75 P
 AXEC2  0.391 1.00 P
 AXEC3  0.376 1.00 P
 AXAS1  0.506 1.00 P
 AXAS2  0.726 0.50 P
 AXID1  0.676 0.75 P
 AXEC1  0.816 0.33 S
 AXEC2  0.776 0.25 S
 AXEC3  0.841 0.33 S
 AXAS1  1.141 0.25 S
 AXAS2  1.096 0.24 S
# 2015  3  5  2 24 30.749   45.92714 -129.97031  1.948  0.1  0.623  0.739  0.042  56838
 AXCC1  1.111 0.75 P
 AXEC1  0.811 1.00 P
 AXEC2  0.526 1.00 P
 AXEC3  0.511 0.50 P
 AXAS1  0.671 0.75 P
 AXAS2  0.881 0.50 P
 AXID1  0.556 0.75 P
 AXEC1  1.216 0.25 S
 AXEC2  1.286 0.25 S
 AXEC3  1.331 0.25 S
 AXAS1  1.586 0.25 S
 AXAS2  1.566 0.25 S
# 2015  3  5  2 25 42.041   45.94297 -129.98277  1.524  0.4  0.437  0.878  0.019  56847
 AXCC1  0.699 0.75 P
 AXEC1  0.464 1.00 P
 AXEC2  0.404 0.50 P
 AXEC3  0.444 0.50 P
 AXAS1  0.589 1.00 P
 AXAS2  0.739 1.00 P
 AXEC1  0.924 0.33 S
 AXEC2  0.914 0.33 S
 AXEC3  0.954 0.33 S
 AXAS1  1.264 0.25 S
 AXAS2  1.249 0.25 S
# 2015  3  5  2 27 17.137   45.93970 -129.98299  1.651  0.6  0.322  0.790  0.031  56860
 AXCC1  0.773 0.75 P
 AXEC1  0.488 1.00 P
 AXEC2  0.493 1.00 P
 AXEC3  0.488 1.00 P
 AXAS1  0.498 0.50 P
 AXAS2  0.713 0.50 P
 AXID1  0.493 0.50 P
 AXCC1  1.558 0.33 S
 AXEC1  0.903 0.33 S
 AXEC2  0.898 0.33 S
 AXEC3  0.923 0.33 S
 AXAS1  1.253 0.25 S
 AXAS2  1.238 0.25 S
# 2015  3  5  2 28 10.187   45.94431 -129.98581  1.449  0.1  0.366  1.108  0.025  56867
 AXCC1  0.663 0.75 P
 AXEC1  0.413 1.00 P
 AXEC2  0.503 1.00 P
 AXEC3  0.493 0.75 P
 AXAS1  0.588 0.75 P
 AXAS2  0.658 0.75 P
 AXCC1  1.488 0.25 S
 AXEC1  0.918 0.25 S
 AXEC2  0.913 0.33 S
 AXEC3  0.983 0.33 S
 AXAS1  1.173 0.25 S
# 2015  3  5  2 31  1.225   45.94275 -129.98358  1.442  0.1  0.467  1.084  0.042  56892
 AXCC1  0.725 1.00 P
 AXEC1  0.370 1.00 P
 AXEC2  0.415 1.00 P
 AXEC3  0.405 1.00 P
 AXAS1  0.520 1.00 P
 AXAS2  0.720 1.00 P
 AXEC1  0.830 0.33 S
 AXEC2  0.815 0.33 S
 AXEC3  0.835 0.33 S
 AXAS1  1.165 0.25 S
 AXAS2  1.155 0.25 S
# 2015  3  5  2 39 55.678   45.94126 -129.98256  1.440  0.3  0.274  0.622  0.029  56964
 AXCC1  0.742 1.00 P
 AXEC1  0.452 1.00 P
 AXEC2  0.457 1.00 P
 AXEC3  0.437 1.00 P
 AXAS1  0.562 1.00 P
 AXAS2  0.707 0.50 P
 AXID1  0.567 1.00 P
 AXCC1  1.317 0.33 S
 AXEC1  0.872 0.33 S
 AXEC2  0.867 0.33 S
 AXEC3  0.872 0.33 S
 AXAS1  1.192 0.25 S
# 2015  3  5  2 43 35.568   45.93927 -129.98376  1.519  0.7  0.222  0.584  0.019  56991
 AXCC1  0.757 1.00 P
 AXEC1  0.502 1.00 P
 AXEC2  0.432 0.50 P
 AXEC3  0.437 1.00 P
 AXAS1  0.542 1.00 P
 AXAS2  0.682 1.00 P
 AXID1  0.562 1.00 P
 AXEC1  0.987 0.33 S
 AXEC2  0.892 0.33 S
 AXEC3  0.892 0.33 S
 AXAS1  1.197 0.25 S
 AXAS2  1.212 0.25 S
# 2015  3  5  2 43 50.624   45.94112 -129.98817  0.802  0.5  0.167  5.640  0.026  56992
 AXCC1  0.681 1.00 P
 AXEC1  0.436 1.00 P
 AXEC2  0.426 1.00 P
 AXEC3  0.406 1.00 P
 AXAS1  0.396 0.50 P
 AXAS2  0.626 1.00 P
 AXID1  0.626 0.75 P
 AXEC1  0.886 0.33 S
 AXEC2  0.831 0.33 S
 AXEC3  0.886 0.33 S
 AXAS1  1.126 0.25 S
 AXAS2  1.111 0.25 S
# 2015  3  5  2 45 46.252   45.94187 -129.98450  1.223  0.1  0.419  1.130  0.030  57007
 AXCC1  0.748 0.50 P
 AXEC1  0.428 1.00 P
 AXEC2  0.438 1.00 P
 AXEC3  0.403 1.00 P
 AXAS1  0.538 1.00 P
 AXAS2  0.678 1.00 P
 AXEC1  0.853 0.33 S
 AXEC2  0.843 0.33 S
 AXEC3  0.883 0.33 S
 AXAS1  1.228 0.25 S
 AXAS2  1.173 0.25 S
# 2015  3  5  2 46  7.482   45.92547 -129.98166  1.352  0.7  0.479  0.689  0.032  57011
 AXEC1  0.753 1.00 P
 AXEC2  0.578 1.00 P
 AXEC3  0.493 1.00 P
 AXAS1  0.618 1.00 P
 AXAS2  0.698 1.00 P
 AXID1  0.373 1.00 P
 AXEC1  1.383 0.33 S
 AXEC2  1.048 0.33 S
 AXEC3  0.968 0.33 S
 AXAS1  1.223 0.25 S
 AXAS2  1.218 0.25 S
# 2015  3  5  2 57 26.514   45.94196 -129.98579  1.361  0.2  0.298  0.950  0.026  57091
 AXCC1  0.696 1.00 P
 AXEC1  0.451 1.00 P
 AXEC2  0.471 1.00 P
 AXEC3  0.431 1.00 P
 AXAS1  0.546 1.00 P
 AXAS2  0.666 1.00 P
 AXCC1  1.216 0.25 S
 AXEC1  0.906 0.33 S
 AXEC2  0.866 0.33 S
 AXEC3  0.896 0.33 S
 AXAS1  1.166 0.33 S
 AXAS2  1.121 0.25 S
# 2015  3  5  2 58 38.036   45.94165 -130.02060  1.003 -0.0  0.490  1.880  0.035  57094
 AXCC1  0.544 1.00 P
 AXEC1  0.864 0.50 P
 AXEC2  0.899 0.75 P
 AXEC3  0.874 1.00 P
 AXAS1  0.659 0.75 P
 AXAS2  0.414 0.75 P
 AXEC1  1.544 0.25 S
 AXEC2  1.689 0.33 S
 AXEC3  1.689 0.33 S
 AXAS1  1.319 0.25 S
 AXAS2  0.654 0.33 S
# 2015  3  5  3  4 25.649   45.95364 -129.99280  1.104  0.2  0.491  1.368  0.034  57117
 AXCC1  0.456 1.00 P
 AXEC1  0.451 1.00 P
 AXEC2  0.646 1.00 P
 AXEC3  0.596 0.50 P
 AXAS1  0.761 0.75 P
 AXAS2  0.751 0.75 P
 AXCC1  1.151 0.25 S
 AXEC1  0.941 0.33 S
 AXEC2  1.236 0.33 S
 AXEC3  1.301 0.33 S
 AXAS2  1.266 0.33 S
# 2015  3  5  3  4 36.530   45.95275 -129.99370  1.098  0.5  0.613  1.657  0.030  57118
 AXCC1  0.455 1.00 P
 AXEC1  0.450 1.00 P
 AXEC2  0.645 1.00 P
 AXEC3  0.665 1.00 P
 AXAS1  0.765 0.50 P
 AXAS2  0.740 1.00 P
 AXID1  0.705 0.50 P
 AXCC1  0.955 0.25 S
 AXEC1  0.945 0.33 S
 AXEC2  1.240 0.33 S
 AXEC3  1.305 0.33 S
 AXAS2  1.270 0.25 S
# 2015  3  5  3  6  6.732   45.95665 -129.99150  1.581  0.6  0.496  0.873  0.037  57124
 AXCC1  0.513 1.00 P
 AXEC1  0.508 1.00 P
 AXEC2  0.693 1.00 P
 AXEC3  0.703 1.00 P
 AXAS1  0.818 1.00 P
 AXAS2  0.803 1.00 P
 AXID1  0.928 0.50 P
 AXCC1  1.168 0.25 S
 AXEC1  1.003 0.33 S
 AXEC2  1.298 0.33 S
 AXEC3  1.368 0.33 S
 AXAS2  1.313 0.33 S
# 2015  3  5  3  7  4.802   45.95399 -129.99280  0.836  0.3  0.329  0.975  0.042  57130
 AXCC1  0.423 1.00 P
 AXEC1  0.413 1.00 P
 AXEC2  0.603 1.00 P
 AXEC3  0.648 1.00 P
 AXAS1  0.703 0.75 P
 AXAS2  0.743 1.00 P
 AXCC1  1.143 0.25 S
 AXEC1  0.908 0.33 S
 AXEC2  1.203 0.33 S
 AXEC3  1.268 0.33 S
 AXAS2  1.183 0.32 S
# 2015  3  5  3  8 44.654   45.95483 -129.99312  1.289  0.7  0.618  1.184  0.037  57141
 AXCC1  0.431 1.00 P
 AXEC1  0.456 1.00 P
 AXEC2  0.651 1.00 P
 AXEC3  0.651 1.00 P
 AXAS1  0.776 0.50 P
 AXAS2  0.776 0.75 P
 AXID1  0.876 0.50 P
 AXCC1  1.191 0.25 S
 AXEC1  0.941 0.33 S
 AXEC2  1.236 0.33 S
 AXEC3  1.271 0.33 S
 AXAS2  1.261 0.33 S
# 2015  3  5  3  9 32.407   45.95317 -129.99315  1.306  0.9  0.523  1.122  0.036  57149
 AXCC1  0.463 1.00 P
 AXEC1  0.448 1.00 P
 AXEC2  0.633 1.00 P
 AXEC3  0.678 1.00 P
 AXAS1  0.718 1.00 P
 AXAS2  0.723 1.00 P
 AXID1  0.833 1.00 P
 AXCC1  1.193 0.25 S
 AXEC1  0.938 0.33 S
 AXEC2  1.233 0.33 S
 AXEC3  1.293 0.33 S
 AXAS2  1.263 0.33 S
# 2015  3  5  4 27 47.776   45.94380 -130.02005  0.875  0.3  0.829  0.938  0.042  57397
 AXCC1  0.479 1.00 P
 AXEC1  0.809 0.75 P
 AXEC2  0.869 1.00 P
 AXEC3  0.879 1.00 P
 AXAS1  0.634 1.00 P
 AXAS2  0.419 1.00 P
 AXEC1  1.509 0.25 S
 AXEC2  1.609 0.25 S
 AXEC3  1.659 0.25 S
 AXAS1  1.339 0.25 S
 AXAS2  0.674 0.33 S
# 2015  3  5  7 35  5.699   45.95628 -129.99104  1.576  0.7  0.648  0.988  0.045  57538
 AXCC1  0.527 1.00 P
 AXEC1  0.507 1.00 P
 AXEC2  0.592 0.50 P
 AXEC3  0.722 1.00 P
 AXAS1  0.857 1.00 P
 AXAS2  0.762 1.00 P
 AXID1  0.912 0.75 P
 AXCC1  1.227 0.25 S
 AXEC1  1.012 0.33 S
 AXEC2  1.317 0.33 S
 AXEC3  1.322 0.33 S
 AXAS2  1.317 0.25 S
# 2015  3  5  8 11 57.741   45.95600 -129.99371  1.221  0.8  0.663  1.188  0.040  57570
 AXCC1  0.464 1.00 P
 AXEC1  0.499 1.00 P
 AXEC2  0.664 1.00 P
 AXEC3  0.714 1.00 P
 AXAS1  0.799 1.00 P
 AXAS2  0.779 1.00 P
 AXCC1  0.979 0.33 S
 AXEC1  1.019 0.33 S
 AXEC2  1.319 0.33 S
 AXEC3  1.394 0.33 S
 AXAS2  1.299 0.33 S
# 2015  3  5  8 12 38.720   45.95618 -129.99269  1.494  0.6  0.535  0.810  0.028  57571
 AXCC1  0.495 1.00 P
 AXEC1  0.510 1.00 P
 AXEC2  0.690 1.00 P
 AXEC3  0.725 1.00 P
 AXAS1  0.760 0.75 P
 AXAS2  0.810 1.00 P
 AXID1  0.910 0.75 P
 AXCC1  1.140 0.33 S
 AXEC1  1.025 0.33 S
 AXEC2  1.325 0.33 S
 AXEC3  1.400 0.33 S
 AXAS2  1.310 0.25 S
# 2015  3  5  8 22 31.106   45.95599 -129.99194  1.667  0.4  0.506  0.849  0.026  57603
 AXCC1  0.515 1.00 P
 AXEC1  0.530 1.00 P
 AXEC2  0.690 1.00 P
 AXEC3  0.720 1.00 P
 AXAS1  0.835 0.50 P
 AXAS2  0.815 0.75 P
 AXCC1  1.315 0.25 S
 AXEC1  1.025 0.33 S
 AXEC2  1.325 0.33 S
 AXEC3  1.415 0.33 S
 AXAS2  1.395 0.25 S
# 2015  3  5  8 30 50.087   45.95748 -129.99252  1.824  1.8  0.446  0.826  0.033  57624
 AXCC1  0.538 1.00 P
 AXEC1  0.553 1.00 P
 AXEC2  0.748 1.00 P
 AXEC3  0.768 1.00 P
 AXAS1  0.818 1.00 P
 AXAS2  0.853 1.00 P
 AXID1  0.908 1.00 P
 AXEC2  1.393 0.33 S
 AXEC3  1.458 0.33 S
 AXAS1  1.763 0.25 S
 AXAS2  1.408 0.33 S
 AXID1  1.713 0.25 S
# 2015  3  5  8 32 47.384   45.95661 -129.99107  1.459  0.4  0.565  0.868  0.032  57631
 AXCC1  0.496 1.00 P
 AXEC1  0.491 1.00 P
 AXEC2  0.686 1.00 P
 AXEC3  0.716 1.00 P
 AXAS1  0.811 0.50 P
 AXAS2  0.811 0.75 P
 AXCC1  1.231 0.33 S
 AXEC1  0.981 0.33 S
 AXEC2  1.281 0.33 S
 AXEC3  1.346 0.33 S
 AXAS2  1.306 0.25 S
# 2015  3  5  8 33 22.768   45.95564 -129.99193  1.477  0.5  0.557  0.990  0.038  57636
 AXCC1  0.487 1.00 P
 AXEC1  0.482 1.00 P
 AXEC2  0.672 1.00 P
 AXEC3  0.692 1.00 P
 AXAS1  0.802 0.75 P
 AXAS2  0.792 1.00 P
 AXCC1  1.102 0.25 S
 AXEC1  0.982 0.33 S
 AXEC2  1.277 0.33 S
 AXEC3  1.337 0.33 S
 AXAS2  1.262 0.33 S
# 2015  3  5  8 33 25.855   45.95561 -129.99205  1.711  1.6  0.448  0.749  0.033  57637
 AXCC1  0.520 1.00 P
 AXEC1  0.515 1.00 P
 AXEC2  0.705 1.00 P
 AXEC3  0.725 1.00 P
 AXAS1  0.790 1.00 P
 AXAS2  0.800 1.00 P
 AXID1  0.885 1.00 P
 AXCC1  1.245 0.33 S
 AXEC1  1.030 0.33 S
 AXEC2  1.320 0.33 S
 AXEC3  1.380 0.33 S
 AXAS2  1.350 0.33 S
# 2015  3  5  8 37  4.632   45.94946 -129.99448  0.474  0.4  0.328  0.247  0.061  57651
 AXCC1  0.438 1.00 P
 AXEC1  0.463 1.00 P
 AXEC2  0.638 1.00 P
 AXEC3  0.663 1.00 P
 AXAS2  0.773 1.00 P
 AXID1  0.768 0.75 P
 AXCC1  1.193 0.33 S
 AXEC1  0.968 0.33 S
 AXEC2  1.298 0.33 S
 AXEC3  1.378 0.33 S
 AXAS2  1.288 0.25 S
# 2015  3  5  8 37 53.736   45.95036 -129.99477  0.773  0.2  0.222  0.259  0.023  57654
 AXCC1  0.439 1.00 P
 AXEC1  0.434 1.00 P
 AXEC2  0.619 1.00 P
 AXEC3  0.664 0.75 P
 AXAS1  0.629 0.75 P
 AXAS2  0.659 0.75 P
 AXCC1  1.169 0.25 S
 AXEC1  0.919 0.33 S
 AXEC2  1.219 0.33 S
 AXEC3  1.279 0.33 S
 AXAS2  1.244 0.25 S
# 2015  3  5  8 38 23.188   45.95146 -129.99477  0.860  0.8  0.261  0.682  0.060  57657
 AXCC1  0.422 1.00 P
 AXEC1  0.437 1.00 P
 AXEC2  0.627 1.00 P
 AXEC3  0.652 1.00 P
 AXAS2  0.722 1.00 P
 AXID1  0.857 1.00 P
 AXCC1  1.057 0.33 S
 AXEC1  0.942 0.33 S
 AXEC2  1.242 0.33 S
 AXEC3  1.357 0.33 S
 AXAS2  1.267 0.33 S
# 2015  3  5  8 38 41.467   45.95535 -129.99243  1.091  0.5  0.486  1.117  0.038  57658
 AXCC1  0.438 1.00 P
 AXEC1  0.473 1.00 P
 AXEC2  0.653 1.00 P
 AXEC3  0.673 1.00 P
 AXAS1  0.773 1.00 P
 AXAS2  0.798 1.00 P
 AXID1  0.888 0.50 P
 AXCC1  1.243 0.25 S
 AXEC1  0.963 0.33 S
 AXEC2  1.278 0.33 S
 AXEC3  1.343 0.33 S
 AXAS2  1.303 0.33 S
# 2015  3  5  8 40 42.253   45.95658 -129.99210  2.058  1.3  0.408  0.679  0.034  57664
 AXCC1  0.557 1.00 P
 AXEC1  0.572 1.00 P
 AXEC2  0.747 1.00 P
 AXEC3  0.772 1.00 P
 AXAS1  0.822 1.00 P
 AXAS2  0.847 1.00 P
 AXID1  0.917 1.00 P
 AXCC1  1.342 0.33 S
 AXEC1  1.102 0.33 S
 AXEC2  1.417 0.33 S
 AXEC3  1.507 0.33 S
 AXAS2  1.422 0.33 S
 AXID1  1.622 0.25 S
# 2015  3  5  8 45 49.905   45.94977 -129.99524  0.682  1.2  0.469  0.574  0.100  57676
 AXCC1  0.405 1.00 P
 AXEC1  0.440 1.00 P
 AXEC2  0.640 1.00 P
 AXEC3  0.650 1.00 P
 AXAS2  0.705 1.00 P
 AXID1  0.810 1.00 P
 AXCC1  1.215 0.33 S
 AXEC2  1.270 0.33 S
 AXEC3  1.350 0.33 S
 AXAS2  1.285 0.33 S
 AXID1  1.555 0.25 S
# 2015  3  5  9  3 33.533   45.95985 -129.99042  1.493  0.3  0.554  0.851  0.033  57695
 AXCC1  0.522 1.00 P
 AXEC1  0.547 1.00 P
 AXEC2  0.757 1.00 P
 AXEC3  0.727 1.00 P
 AXAS1  0.897 0.75 P
 AXAS2  0.897 0.75 P
 AXCC1  1.297 0.25 S
 AXEC1  1.102 0.33 S
 AXEC2  1.377 0.33 S
 AXEC3  1.452 0.33 S
 AXAS2  1.482 0.25 S
# 2015  3  5 10 37 26.643   45.94869 -130.01944  0.641  0.4  1.506  0.758  0.039  57798
 AXCC1  0.418 1.00 P
 AXEC1  0.828 1.00 P
 AXEC2  0.933 1.00 P
 AXEC3  0.908 0.75 P
 AXAS1  0.718 1.00 P
 AXAS2  0.523 1.00 P
 AXID1  1.103 0.75 P
 AXEC1  1.618 0.25 S
 AXEC2  1.793 0.25 S
 AXEC3  1.788 0.33 S
 AXAS1  1.573 0.25 S
 AXAS2  0.898 0.33 S
