   99.01799       1.986507       7.500000    
   99.19149       1.756501     -0.5000000    
   98.94650       2.055505       11.40000    
   98.95000       2.060000       10.60000    
   99.17249       1.731000       13.50000    
   99.07000       1.854497       15.90000    
   99.07900       1.845502       10.00000    
   99.07450       1.844496       10.20000    
   99.07000       1.841006       10.40000    
   99.06100       1.854499       11.50000    
   99.06100       1.850002       9.000000    
   99.06550       1.845504       10.00000    
   98.98250       2.007513       9.300000    
   98.95449       2.011006       4.900000    
   99.13449       1.729999       15.90000    
   99.13899       1.727985       15.90000    
   99.10651       1.773494       18.90000    
   99.12947       1.731058       17.00000    
   99.12001       1.725976       16.00000    
   99.09650       1.810003       3.400000    
   99.13849       1.732555       12.10000    
   99.11400       1.694567       15.10000    
   99.12900       1.714023       6.000000    
   99.13148       1.737036       11.10000    
   99.10899       1.751004       17.40000    
   99.13649       1.758054       15.80000    
   99.11850       1.742554       14.20000    
   99.11498       1.745022       15.80000    
   99.13397       1.733541       13.10000    
   99.10450       1.773490       18.80000    
   99.10450       1.768993       17.70000    
   99.10900       1.764495       18.70000    
   99.10900       1.773489       19.80000    
   99.09550       1.777988       18.70000    
   99.10900       1.764495       17.20000    
   99.11600       1.739070       11.60000    
   99.15296       1.730048       13.30000    
   99.10148       1.720056       16.10000    
   99.11349       1.745500       17.50000    
   99.11000       1.740000       15.40000    
   99.12249       1.741001       18.20000    
   99.10000       1.727515       19.10000    
   99.13350       1.731003      0.0000000E+00
   99.10450       1.763490       18.60000    
   99.11000       1.744497       17.50000    
   99.11498       1.750525       17.50000    
   99.11000       1.740000       17.30000    
   99.14349       1.725500       7.500000    
   99.13699       1.739994       13.60000    
   99.10100       1.751008       18.20000    
   99.13300       1.742553       14.20000    
   99.11450       1.754496       17.70000    
   99.11900       1.744495       15.60000    
   99.10600       1.738063       17.80000    
   99.12450       1.736508       14.50000    
   99.11650       1.760003       17.10000    
   99.10000       1.736509       17.00000    
   98.92850       2.046513       9.700000    
   99.11751       1.776986       18.20000    
   99.07100       1.845505       10.70000    
   99.13100       1.767990       17.20000    
   99.02800       1.963017       8.500000    
   99.18999       1.717516       10.20000    
   99.21200       1.636042       11.80000    
   99.10550       1.692013       20.40000    
   99.12749       1.743559       14.50000    
   99.11550       1.740001       15.00000    
   99.12099       1.736511       14.50000    
   99.12550       1.726510       13.50000    
   99.13149       1.745496       11.50000    
   99.10999       1.727515       18.40000    
   99.12000       1.735503       13.20000    
   99.12099       1.754027       15.30000    
   99.04852       1.727071       16.80000    
   99.21146       1.720975       10.70000    
   99.10950       1.721078       12.80000    
   99.10450       1.743490       18.30000    
   99.12000       1.720000       13.20000    
   99.11900       1.734495       14.10000    
   99.12698       1.695025       16.70000    
   99.11201       1.771482       19.40000    
   99.05099       1.856511       10.60000    
   99.11101       1.750002       13.80000    
   99.11551       1.728995       17.50000    
   99.11497       1.727034       14.60000    
   99.13350       1.721003       12.90000    
   99.12450       1.721005       10.00000    
   98.98148       1.984022       8.400000    
   99.11349       1.715500       18.90000    
   99.12249       1.732007       17.60000    
   99.09698       1.710529       3.200000    
   99.13899       1.729998       14.50000    
