   24.2250557      -45.9760132       7.50000000              10
           1           1  0.267039299    
           1           4  -3.00240517E-02
           1          12 -0.539109230    
           1          29  0.291717529    
           1          30   1.03759766E-02
           2           1  0.107263565    
           2           4  0.892254829    
           2          12 -0.163187027    
           2          29 -0.250783920    
           2          30   9.34839249E-04
   43.5108757      -71.5461578     -0.500000000              10
           1           1   7.03630447E-02
           1           4   7.50541687E-03
           1          24  0.265477180    
           1          29 -0.312481880    
           1          30  -3.08647156E-02
           2           1  -8.56075287E-02
           2           4  0.267530441    
           2          24  -3.39164734E-02
           2          29  0.183553696    
           2          30  -3.76987457E-02
   16.2792263      -38.3049774       11.3999996              18
           1           1 -0.402283669    
           1           4 -0.274415970    
           1          12   3.29256058E-03
           1          20  0.610697746    
           1          21  0.608610153    
           1          22  0.291862488    
           1          23  -5.59978485E-02
           1          24   2.45561600E-02
           1          29 -0.309282780    
           1          30 -0.345530510    
           1          31 -0.151507854    
           2           1 -0.864738464    
           2           4  -1.73616409E-02
           2          20  0.427331924    
           2          23 -0.206050873    
           2          24  -5.91077805E-02
           2          29 -0.266634464    
           2          30 -0.338256359    
   16.9357834      -39.2225342       10.8745422              12
           1           1 -0.307810783    
           1           4 -0.129521847    
           1          22  0.696556091    
           1          23  0.226020336    
           1          29 -0.188606739    
           1          30   1.40686035E-02
           1          31 -0.310706615    
           2           1 -0.667905807    
           2           4   9.51862335E-02
           2          23   3.96070480E-02
           2          29 -0.195259094    
           2          30   3.92894745E-02
   41.3998680      -74.3820496       13.5000000               8
           1           1 -0.152938843    
           1           4  0.174512863    
           1          22  -3.69215012E-02
           1          23 -0.244503975    
           1          30  0.259852409    
           2           1 -0.498018265    
           2          23 -0.243679047    
           2          30  0.273726463    
   29.6712646      -61.5457497       13.5792770              28
           1           1 -0.384065628    
           1           2   1.65824890E-02
           1           4 -0.251765251    
           1           5 -0.356462479    
           1           6 -0.341866970    
           1           8  0.140966415    
           1          10 -0.319087982    
           1          11 -0.553002357    
           1          12  0.197738647    
           1          15 -0.247495651    
           1          19   1.22805882    
           1          20  0.324517250    
           1          21   1.05117607    
           1          23 -0.185992241    
           1          24 -0.244267464    
           1          26 -0.153411865    
           1          29   4.69880104E-02
           1          31   3.13940048E-02
           2           1  -1.05150414    
           2           2 -0.300405502    
           2           4  0.223407745    
           2           6 -0.279769897    
           2          11  -1.40869904    
           2          23 -0.334783554    
           2          24  0.246152878    
           2          26 -0.189395905    
           2          29   6.12821579E-02
           2          31 -0.295221329    
   31.8537445      -63.8694305       8.26081657              21
           1           2 -0.236000061    
           1           6  0.918352127    
           1          10 -0.296625137    
           1          11  -7.07664490E-02
           1          12  0.446907997    
           1          15   1.04621315    
           1          20  0.745689392    
           1          22  0.848793983    
           1          23 -0.297818184    
           1          24  -1.04284096    
           1          30   4.16035652E-02
           1          31  -1.21061134    
           2           1  -1.22448349    
           2           4  0.331588745    
           2           6  0.807054520    
           2          11  -1.80444717    
           2          15   1.03440475    
           2          23 -0.480434418    
           2          24  0.213027954    
           2          30 -0.143419743    
           2          31  -1.17218399    
   30.2480259      -61.5183678       10.7126417               9
           1           1   5.58614731E-02
           1           6 -0.285487652    
           1          22  -8.80270004E-02
           1          23  -4.03308868E-03
           1          30  0.321686745    
           2           1 -0.639623642    
           2           6  0.230086327    
           2          23 -0.221442223    
           2          30  0.332281113    
   30.0064983      -62.1532898       10.3999996              25
           1           1 -0.394558907    
           1           4 -0.266430855    
           1           5   8.26187134E-02
           1           6  -4.96864319E-04
           1          10 -0.351573944    
           1          11 -0.533006668    
           1          12  0.323403358    
           1          15 -0.379568100    
           1          20  0.647109985    
           1          22  -4.80067730E-02
           1          23  -6.20470047E-02
           1          24  0.804468155    
           1          29   7.09328651E-02
           1          30  0.132912159    
           1          31  -2.57549286E-02
           2           1 -0.969263077    
           2           4   9.85527039E-02
           2           6  -3.93590927E-02
           2          11  -1.54462814    
           2          20   1.02157021    
           2          23 -0.223995209    
           2          24   5.90820312E-02
           2          29  0.202072144    
           2          30  0.107434750    
           2          31 -0.492300034    
   29.0064983      -60.6532898       11.5000000               9
           1           1  -3.35693359E-02
           1           6 -0.143375397    
           1          22 -0.268008947    
           1          23   1.00955963E-02
           1          30  0.434857845    
           2           1 -0.712471008    
           2           6 -0.129141808    
           2          23  -1.82409286E-02
           2          30  0.433853149    
   28.9163818      -60.7845802       9.49654865               9
           1           1  -2.76517868E-02
           1           6 -0.284680843    
           1          22 -0.202172756    
           1          23   2.08034515E-02
           1          30  0.493701458    
           2           1 -0.905103683    
           2           6 -0.132053375    
           2          23  -3.27310562E-02
           2          30  0.501194954    
   29.5064983      -61.6532898       10.0000000              13
           1           1 -0.359572411    
           1           4   9.90581512E-03
           1           6  0.174988747    
           1          22  -8.06245804E-02
           1          23   6.10399246E-03
           1          30  0.256249428    
           1          31  -7.05051422E-03
           2           1  -1.00301933    
           2           4  0.235097885    
           2           6  -7.42607117E-02
           2          23  -1.36375427E-03
           2          30  0.323882580    
           2          31 -0.183727264    
   26.8998203      -47.5453262       6.51092005              11
           1           1   1.13820457    
           1           4  0.328111172    
           1          23  0.522686005    
           1          29  -1.61500740    
           1          30  0.541816115    
           1          31 -0.915809631    
           2           1  0.538999557    
           2           4  0.661841393    
           2          23  0.322619438    
           2          29  -1.53146076    
           2          30  0.525140047    
   17.1681747      -43.2528381       4.90000010              14
           1           1 -0.706092834    
           1           4 -0.581081390    
           1          12  0.306607246    
           1          22  0.446786404    
           1          23 -0.107748985    
           1          24   1.34559345    
           1          29 -0.263627529    
           1          30 -0.337859750    
           1          31 -0.102575779    
           2           1  -1.31093979    
           2           4 -0.138419151    
           2          23  -9.37538147E-02
           2          30 -0.314942837    
           2          31 -0.124959946    
   36.4862747      -71.0669785       19.1966133              18
           1           1 -0.259602547    
           1           4   3.36599350E-02
           1           5  0.634263992    
           1           6  -5.54342270E-02
           1          10  0.292512894    
           1          12  0.727327347    
           1          15 -0.597532272    
           1          22  -1.01319098    
           1          23 -0.897105217    
           1          29  0.516772270    
           1          31  0.182209969    
           2           1 -0.571895599    
           2           4  0.386655807    
           2           6 -0.204802513    
           2          22 -0.862989902    
           2          23 -0.915644646    
           2          24  0.436120987    
           2          31 -0.200811386    
   37.6771393      -74.7182312       15.8999996              15
           1           1  -6.38895035E-02
           1           4  0.257883072    
